"","date","sentido_ITUB4","lag_fechamento_ITUB4","lag_abertura_ITUB4","lag_volume_ITUB4","lag_retorno_ITUB4","lag_value_ITUB4"
"99",2012-05-28,"1",13.77594353,13.52908017,12.7238867925818,0.01201852574,0
"100",2012-05-29,"0",13.8146672,13.81950765,12.3428606047808,0.002807019374,0
"101",2012-05-30,"0",13.68397483,13.84370994,13.1242695594844,-0.0095054403,0
"102",2012-05-31,"1",13.61136796,13.31125956,13.2770584804349,-0.005320104812,36
"103",2012-06-01,"0",14.13166803,13.57701212,13.4562794927865,0.03751291571,72
"104",2012-06-04,"0",13.79146568,13.86384916,13.1269767195583,-0.02436826705,0
"105",2012-06-05,"0",13.58396637,13.77698898,12.5893364518212,-0.01515981794,37
"106",2012-06-06,"1",13.37646706,13.65634985,12.5082565561808,-0.01539318022,0
"107",2012-06-08,"0",13.93623263,13.41507158,13.3809142261898,0.04099513965,0
"108",2012-06-11,"1",13.85419802,13.88797698,12.8411483484755,-0.005903819864,0
"109",2012-06-12,"1",13.99413942,14.04239507,12.8534742723869,0.01005033584,37
"110",2012-06-13,"1",14.23541768,14.15820864,12.6157588323376,0.01709443337,0
"111",2012-06-14,"1",14.25954551,14.12925525,13.1345547595815,0.001693480536,37
"112",2012-06-15,"1",14.26919664,14.28367334,12.7040500837149,0.0006765899679,37
"113",2012-06-18,"0",14.57320726,14.34640569,12.8705116619534,0.02108159052,38
"114",2012-06-19,"1",14.47669595,14.38501021,12.7930951296316,-0.006644542696,0
"115",2012-06-20,"0",14.70832309,14.54907943,12.7121248948497,0.01587334914,0
"116",2012-06-21,"0",14.50082378,14.70832309,13.0609049080336,-0.01420806986,35
"117",2012-06-22,"0",13.93140707,14.5249516,12.4360964733651,-0.04005966728,35
"118",2012-06-25,"0",13.64187315,13.98448829,12.7139258560497,-0.02100182197,0
"119",2012-06-26,"0",13.12553766,13.38611819,12.2386850332577,-0.03858419841,0
"120",2012-06-27,"1",13.1062354,13.25582793,12.7989380583975,-0.001471670591,36
"121",2012-06-28,"0",13.27513019,13.07728201,12.6045467064495,0.01280427224,0
"122",2012-06-29,"1",13.14966549,13.12553766,12.5448208615727,-0.00949605381,37
"123",2012-07-02,"1",13.64061179,13.62132496,12.8125965555956,0.03665518414,0
"124",2012-07-03,"1",13.69126659,13.589957,12.3591413116202,0.003706649744,49
"125",2012-07-04,"1",13.96624974,13.72021218,12.5256239559063,0.01988553225,0
"126",2012-07-05,"1",14.04826226,13.94212841,11.7110055349307,0.005855019305,0
"127",2012-07-06,"0",14.20746304,14.12545052,12.9912450709441,0.01126868682,0
"128",2012-07-10,"0",14.11097772,13.99519534,12.7041351663058,-0.006814336439,0
"129",2012-07-11,"1",13.47899889,14.15922038,12.8367485001648,-0.04582021984,47
"130",2012-07-12,"1",13.53689008,13.55618714,12.8675304808528,0.004285720799,48
"131",2012-07-13,"1",13.67679379,13.34391944,12.8958516601824,0.01028195552,47
"132",2012-07-16,"0",14.06273506,13.82152176,12.8448639520525,0.02782788263,0
"133",2012-07-17,"0",14.04826226,14.06273506,12.9229387941107,-0.001029689492,48
"134",2012-07-18,"1",13.94212841,14.12545052,12.4863183868816,-0.007583628175,0
"135",2012-07-19,"1",14.27500276,13.99037107,12.5349626380234,0.02359487128,0
"136",2012-07-20,"0",14.54998591,14.32806968,12.5716042531792,0.01908007676,0
"137",2012-07-23,"0",14.49691899,14.4390278,13.0477260343893,-0.003653882176,0
"138",2012-07-24,"1",14.08685639,14.27982702,12.9650286338219,-0.02869395175,48
"139",2012-07-25,"1",14.56445871,14.47279766,13.4821977251665,0.03334203446,0
"140",2012-07-26,"1",14.66576829,14.70918669,12.9275205557367,0.00693186472,47
"141",2012-07-27,"1",15.07100663,14.81532054,13.381449968472,0.02725671653,0
"142",2012-07-30,"1",15.63062147,15.19643754,13.4721860983937,0.03645909784,50
"143",2012-07-31,"0",16.05998114,15.63062147,13.2617617754444,0.0270986288,92
"144",2012-08-01,"0",15.59732282,16.11611274,13.1977936178331,-0.0292312485,0
"145",2012-08-02,"0",15.48919163,15.6093374,12.8612427393129,-0.006956818673,47
"146",2012-08-03,"1",15.22131586,15.22131586,12.9302847750764,-0.01744566175,47
