"","date","sentido_BBDC4","lag_fechamento_BBDC4","lag_abertura_BBDC4","lag_volume_BBDC4","lag_retorno_BBDC4","lag_value_BBDC4"
"152",2012-08-13,"0",18.22921035,17.93562131,12.828826867796,0.01623651909,54
"153",2012-08-14,"0",18.22921035,18.14380263,12.0711345496767,0,0
"154",2012-08-15,"1",18.13312666,18.18650649,12.5919097111014,-0.005284803868,0
"155",2012-08-16,"1",18.3039421,17.88224148,12.8712934906493,0.009375984301,0
"156",2012-08-17,"1",18.42137772,18.4267157,12.4189840262781,0.006395370651,49
"157",2012-08-20,"0",18.56550325,18.47475754,12.1230388022006,0.007793371797,0
"158",2012-08-21,"0",18.50678544,18.59753114,12.3373815703016,-0.003167749237,0
"159",2012-08-22,"1",18.45340561,18.61888307,12.5994685462175,-0.002888505746,49
"160",2012-08-23,"0",18.46941956,18.31461807,12.3423415377812,0.0008674280979,48
"161",2012-08-24,"0",18.3039421,18.35732193,12.61601770366,-0.008999915562,0
"162",2012-08-27,"0",18.17583052,18.07974684,12.3012146293722,-0.007023733892,0
"163",2012-08-28,"1",18.04771894,18.14914061,11.8351901071522,-0.007073415889,47
"164",2012-08-29,"0",18.24522429,17.91960736,12.1608712838983,0.01088406099,0
"165",2012-08-30,"1",17.97298719,18.25056228,12.6703631106895,-0.01503344451,48
"166",2012-08-31,"0",17.98900113,17.88757946,12.2092575682749,0.0008906042078,47
"167",2012-09-03,"1",17.54341439,18.16009199,12.9588015513377,-0.02508189185,0
"168",2012-09-04,"0",17.85706938,17.51151727,12.2047517735628,0.01772084218,48
"169",2012-09-05,"1",17.66062145,17.71381609,12.4789202290235,-0.01106208916,0
"170",2012-09-06,"1",17.71381609,17.78828859,12.2683429712563,0.003007521069,49
"171",2012-09-10,"1",17.88935841,17.80424698,12.4882885557003,0.009861128787,0
"172",2012-09-11,"1",17.90531681,18.16597056,12.3673620694957,0.0008916630175,0
"173",2012-09-12,"1",17.9957477,17.87340002,12.3713582442666,0.005037794032,48
"174",2012-09-13,"1",18.27235984,18.04894234,12.6273126727537,0.01525403587,48
"175",2012-09-14,"1",18.74579216,18.16597056,13.03569376019,0.0255797824,0
"176",2012-09-17,"1",18.99580699,18.75111163,12.8979189803571,0.0132489605,51
"177",2012-09-18,"0",19.07027949,19.07027949,12.7656570044003,0.003912805435,48
"178",2012-09-19,"0",18.84154252,19.19262716,12.4058533996574,-0.01206693466,0
"179",2012-09-20,"0",18.83090359,18.92665395,12.4192911056727,-0.0005648122371,0
"180",2012-09-21,"1",18.76707002,18.74579216,12.1362079655572,-0.003395588975,49
"181",2012-09-24,"0",18.93729288,18.84154252,12.5384077646416,0.009029406702,0
"182",2012-09-25,"0",18.82558413,18.88409824,13.1181545326303,-0.005916343494,48
"183",2012-09-26,"0",17.57551002,18.45854109,13.4403224407404,-0.06871034567,0
"184",2012-09-27,"1",17.41060663,17.50103752,12.8163652521568,-0.009426860195,47
"185",2012-09-28,"0",17.63402413,17.45316234,12.8805822198932,0.01275062816,49
"186",2012-10-01,"1",17.22729955,17.38068969,12.8985245844657,-0.02333491627,0
"187",2012-10-02,"1",17.54465846,17.18498503,12.329493094404,0.01825423368,0
"188",2012-10-03,"0",17.5661993,17.58736978,12.33380161159,0.001227019166,0
"189",2012-10-04,"1",17.12691201,17.67734428,12.509372128877,-0.02532553354,0
"190",2012-10-05,"0",17.20100866,17.19042342,12.3624308868994,0.004316997164,0
"191",2012-10-08,"0",17.12161939,17.45505433,12.4260672440927,-0.004626068404,0
"192",2012-10-09,"0",17.06869321,17.0951563,12.3636189821552,-0.003095977677,0
"193",2012-10-10,"0",16.54472402,16.95754823,12.7980505150508,-0.03117871826,0
"194",2012-10-11,"1",16.41770119,16.53413879,12.460517169945,-0.007707167234,46
"195",2012-10-15,"0",16.70879518,16.41240857,12.9255696014129,0.01757514478,0
"196",2012-10-16,"1",16.69820994,16.50767569,12.4534365027936,-0.0006337135768,0
"197",2012-10-17,"1",16.97342608,16.7723066,12.5315092125311,0.01634742475,45
"198",2012-10-18,"1",17.04223012,16.98930394,12.9659083780042,0.004045438808,0
"199",2012-10-19,"0",17.16925295,16.98930394,12.7561459051639,0.007425776687,45
"200",2012-10-22,"0",17.12161939,17.16925295,12.4260953320079,-0.002778208275,0
"201",2012-10-23,"0",16.80406231,17.12161939,12.4173703105606,-0.01872129561,91
"202",2012-10-24,"1",16.62411329,16.60294282,12.4371684933517,-0.01076641181,0
"203",2012-10-25,"1",16.75113613,16.62940591,12.5776293053872,0.007611835089,0
"204",2012-10-26,"0",17.16396033,16.93637776,12.4911162402589,0.02434577168,0
"205",2012-10-29,"1",16.94167037,16.95754823,12.4384494389677,-0.01303556633,0
"206",2012-10-30,"1",16.94696299,16.9204999,11.2501181023492,0.0003123535839,0
"207",2012-10-31,"0",17.06869321,17.07927844,11.2746302040553,0.007157335725,0
"208",2012-11-01,"1",16.83703919,16.91070123,12.0132279138392,-0.01366480582,0
"209",2012-11-05,"0",17.45790501,16.81599289,12.3532936562798,0.03621138196,49
"210",2012-11-06,"1",17.45300858,17.36350597,12.1816365000493,-0.0002805099339,0
"211",2012-11-07,"0",17.68992725,17.53198147,12.3341359905941,0.01348335031,45
"212",2012-11-08,"0",17.2687385,17.55830577,12.2728103092801,-0.02409755158,0
"213",2012-11-09,"0",16.9844361,17.35824111,12.2237111681342,-0.01660044268,45
"214",2012-11-12,"0",16.95284695,16.90546321,12.3634353042829,-0.001861620159,0
"215",2012-11-13,"1",16.8422849,16.8686092,11.7078670531203,-0.006543098572,45
"216",2012-11-14,"0",17.19503047,16.84754976,12.520189714179,0.02072773358,0
"217",2012-11-16,"1",17.05814413,17.11079272,12.3471294014463,-0.007992664756,0
"218",2012-11-19,"1",17.25294393,17.11079272,13.020855431062,0.01135503991,0
"219",2012-11-21,"1",17.63727865,17.1529116,12.4901871116357,0.02203197613,46
"220",2012-11-22,"1",17.99528909,17.78469471,12.7517488704819,0.02009523884,0
"221",2012-11-23,"1",18.19008888,18.0321431,12.2267327482265,0.01076687258,45
"222",2012-11-26,"0",18.40068325,18.13217543,12.4574615154847,0.01151091847,0
"223",2012-11-27,"0",18.2269429,18.23747261,12.1139902508182,-0.009486918938,0
"224",2012-11-28,"0",17.94790535,18.19008888,12.9792202251764,-0.0154274636,43
"225",2012-11-29,"1",17.82681359,17.80048929,12.7415245382224,-0.006769709451,0
"226",2012-11-30,"1",18.11111599,17.93211078,12.8948050954916,0.01582218766,0
"227",2012-12-03,"1",18.57354443,18.05543203,14.0446314095729,0.02521233279,0
"228",2012-12-04,"0",18.73578164,18.58401135,13.1929113058299,0.008696926729,0
"229",2012-12-05,"1",18.47956026,18.58952647,12.7725164976592,-0.01376988201,0
"230",2012-12-06,"0",18.77280349,18.5005062,12.7142056474414,0.01574392933,46
"231",2012-12-07,"1",18.38530351,18.72567512,13.0268937848945,-0.02085757684,0
"232",2012-12-10,"1",18.39577648,18.38530351,12.9494494299594,0.0005694760615,0
"233",2012-12-11,"1",18.63665485,18.30151972,12.7360153675533,0.01300923323,0
"234",2012-12-12,"1",18.74662106,18.59999944,12.4339290737729,0.005883193888,0
"235",2012-12-13,"1",18.76756701,18.58952647,12.7473324164669,0.001116694736,0
"236",2012-12-14,"0",18.90371565,18.64189134,12.9454877645017,0.007228277201,0
"237",2012-12-17,"0",18.81993187,18.92989808,12.5294741163726,-0.004441983969,0
"238",2012-12-18,"1",18.81993187,18.84087782,12.6699009969353,0,0
"239",2012-12-19,"1",18.83564133,18.79898593,12.096659484543,0.0008343763527,47
"240",2012-12-20,"0",19.30168861,18.85658727,12.7219843134183,0.02444169451,49
"241",2012-12-21,"1",19.1131751,19.24408726,12.5813912120452,-0.00981469166,0
