"","date","ativo","retorno","fechamento","abertura","volume","value","sentido"
"194",2018-10-10,"ABEV3",-0.0161479864,17.32893888,17.5505881,12.2005826027865,55,"-1"
"195",2018-10-11,"ABEV3",-0.01228444815,17.11736463,17.42968853,12.4469853855559,49,"-1"
"196",2018-10-15,"ABEV3",-0.003537739551,17.05691484,17.27856406,12.5095382501127,42,"-1"
"197",2018-10-16,"ABEV3",0.02795755767,17.54051314,17.12743959,12.4068806042986,61,"1"
"198",2018-10-17,"ABEV3",-0.02089455006,17.17781442,17.42968853,12.4489090141901,58,"-1"
"199",2018-10-18,"ABEV3",-0.02373998732,16.77481584,17.17781442,12.3985012865674,54,"-1"
"200",2018-10-19,"ABEV3",0.01253373616,16.98639009,16.9259403,11.9197230183122,54,"1"
"201",2018-10-22,"ABEV3",-0.002375298037,16.94609023,17.06698981,12.7589486290668,48,"-1"
"202",2018-10-23,"ABEV3",-0.01136036129,16.75466591,16.7848908,12.8843016006579,51,"-1"
"203",2018-10-24,"ABEV3",-0.04551831269,16.00911854,16.82519066,13.1877334277257,61,"-1"
"204",2018-10-25,"ABEV3",-0.05763977948,15.1124467,14.91094741,14.0260218572877,82,"-1"
"205",2018-10-26,"ABEV3",0.01258711552,15.30387102,15.26357117,13.3235999127489,72,"1"
"206",2018-10-29,"ABEV3",0.01567634976,15.54567017,15.65649478,13.1332578169021,57,"1"
"207",2018-10-30,"ABEV3",0.03939518321,16.17031797,15.67664471,13.2538196183903,64,"1"
"208",2018-10-31,"ABEV3",0.01341733478,16.3887426,16.23829515,13.0165605417152,57,"1"
"209",2018-11-01,"ABEV3",0.001834301909,16.41883209,16.41883209,12.8282768400796,49,"1"
"210",2018-11-05,"ABEV3",0.005482803861,16.50910056,16.54921988,12.7025873549027,64,"1"
"211",2018-11-06,"ABEV3",0.01087624019,16.68963751,16.36868294,12.6321668367115,59,"1"
"212",2018-11-07,"ABEV3",-0.01758153807,16.39877243,16.76987615,12.5424805943707,61,"-1"
"213",2018-11-08,"ABEV3",-0.03993044509,15.75686329,16.44892158,12.732096193554,54,"-1"
"214",2018-11-09,"ABEV3",0.02327881151,16.12796701,15.83710194,12.7303365695116,64,"1"
"215",2018-11-12,"ABEV3",-0.008117434582,15.99757922,16.08784769,12.1176894188941,54,"-1"
"216",2018-11-13,"ABEV3",-0.01198374478,15.80701245,16.09787752,12.5511081128119,53,"-1"
"217",2018-11-14,"ABEV3",0.01698688218,16.07781786,15.74683346,12.6339285320481,62,"1"
"218",2018-11-16,"ABEV3",0.02889841429,16.54921988,16.14802667,12.7041959351533,49,"1"
"219",2018-11-19,"ABEV3",-0.002427185662,16.50910056,16.51913039,12.4007673383873,65,"-1"
"220",2018-11-21,"ABEV3",-0.004872116833,16.42886192,16.29847413,12.3774469997594,68,"-1"
"221",2018-11-22,"ABEV3",0.007299302495,16.54921988,16.57930937,11.7606289371448,63,"1"
"222",2018-11-23,"ABEV3",-0.01834913867,16.24832498,16.54921988,12.4261314438825,45,"-1"
"223",2018-11-26,"ABEV3",-0.00309119256,16.19817582,16.3887426,12.4453729703991,50,"-1"
"224",2018-11-27,"ABEV3",0.02386163992,16.5893392,16.19817582,12.7796195151889,58,"1"
"225",2018-11-28,"ABEV3",0.00902804811,16.73978666,16.56927954,12.6669220019844,58,"1"
"226",2018-11-29,"ABEV3",-0.003000302271,16.68963751,16.60939886,12.8341398250454,57,"-1"
"227",2018-11-30,"ABEV3",0.0187891269,17.00618574,16.68455575,13.3145345999189,53,"1"
"228",2018-12-03,"ABEV3",-0.01069528908,16.82526887,17.08659324,13.0680381228463,60,"-1"
"229",2018-12-04,"ABEV3",-0.005390848646,16.73481044,16.8855745,13.2610360310677,52,"-1"
"230",2018-12-05,"ABEV3",-0.006628526818,16.62425013,16.83531981,11.958200855991,64,"-1"
"231",2018-12-06,"ABEV3",-0.009110296839,16.47348607,16.49358795,12.6173209983941,58,"-1"
"232",2018-12-07,"ABEV3",-0.01723119559,16.19205983,16.46343513,12.5495843326926,50,"-1"
"233",2018-12-10,"ABEV3",-0.01375021668,15.97093921,16.19205983,12.7329733697528,48,"-1"
"234",2018-12-11,"ABEV3",0.003768848732,16.03124484,16.06139765,12.6016557537839,52,"1"
"235",2018-12-12,"ABEV3",0,16.03124484,16.18200889,12.7486469051107,52,"0"
"236",2018-12-13,"ABEV3",0.02293252028,16.40312951,16.11165233,12.3273960732625,48,"1"
"237",2018-12-14,"ABEV3",-0.016059641,16.14180514,16.27246733,12.1604579342693,47,"-1"
"238",2018-12-17,"ABEV3",0.002487563484,16.18200889,16.20211077,12.4462542218331,54,"1"
"239",2018-12-18,"ABEV3",-0.01375881621,15.96088827,16.25236545,12.3385121923079,53,"-1"
"240",2018-12-19,"ABEV3",-0.01033600936,15.79676603,16.20707164,12.2564948105947,41,"-1"
"241",2018-12-20,"ABEV3",-0.01241440313,15.60187086,16.03269176,12.3493024808511,56,"-1"
"242",2018-12-21,"ABEV3",-0.002633312903,15.5608403,15.65315907,13.4949443471308,52,"-1"
"243",2018-12-26,"ABEV3",-0.001979545362,15.53006738,15.48903682,12.0938105911701,46,"-1"
"244",2018-12-27,"ABEV3",-0.002645504181,15.48903682,15.53006738,12.182814253953,57,"-1"
"245",2018-12-28,"ABEV3",0.01687434425,15.75262182,15.59898767,12.4088542931823,51,"1"
"246",2018-01-02,"B3SA3",0.005690538435,23.30244799,23.28210539,12.3716718261797,20,"1"
"247",2018-01-03,"B3SA3",0.01687986412,23.69912869,23.1397072,11.952089659815,0,"1"
"248",2018-01-04,"B3SA3",0.006417134321,23.85169819,23.77032779,11.8486688646257,0,"1"
"249",2018-01-05,"B3SA3",0.0143948294,24.19752238,23.80084169,12.1205419899132,0,"1"
"250",2018-01-08,"B3SA3",0.004613134642,24.30940668,24.15683718,12.0768690174656,0,"1"
"251",2018-01-09,"B3SA3",-0.01432810018,23.96358249,24.50266138,12.3068632349636,0,"-1"
"252",2018-01-10,"B3SA3",-0.00895337466,23.74998519,23.74998519,11.7555892507703,0,"-1"
"253",2018-01-11,"B3SA3",0.01614308634,24.13649458,23.90255469,12.0817218392081,0,"1"
"254",2018-01-12,"B3SA3",-0.005069719334,24.01443899,24.04495288,11.827436889947,0,"-1"
"255",2018-01-15,"B3SA3",0.002960458916,24.08563808,24.15683718,11.8859018160417,0,"1"
"256",2018-01-16,"B3SA3",0.006734032187,24.24837888,24.10598068,11.7619082882827,0,"1"
"257",2018-01-17,"B3SA3",0.008354267456,24.45180488,24.20769368,12.3305046389065,0,"1"
"258",2018-01-18,"B3SA3",0.01157994742,24.73660128,24.35009188,12.296534728646,0,"1"
"259",2018-01-19,"B3SA3",0.02276521079,25.30619407,24.90951337,12.8059251138658,0,"1"
"260",2018-01-22,"B3SA3",-0.005238778846,25.17396717,25.30619407,12.3331060971895,0,"-1"
"261",2018-01-23,"B3SA3",-0.009744291483,24.92985597,25.20448107,12.5886955113897,0,"-1"
"262",2018-01-24,"B3SA3",0.05400279866,26.31315276,25.12311067,12.9780402486159,0,"1"
"263",2018-01-26,"B3SA3",0.01838427877,26.80137515,26.50640745,13.2228980674744,0,"1"
"264",2018-01-29,"B3SA3",0.001516875548,26.84206035,26.72000475,12.4127086946556,0,"1"
"265",2018-01-30,"B3SA3",-0.007225739768,26.64880565,26.61829175,12.5383826606843,17,"-1"
"266",2018-01-31,"B3SA3",-0.007486476531,26.45004493,26.88614613,12.6315560439521,0,"-1"
"267",2018-02-01,"B3SA3",0.007258866621,26.64274081,26.47032871,12.8237956034433,0,"1"
"268",2018-02-02,"B3SA3",-0.01033106565,26.36890982,26.07479506,12.1919230099257,0,"-1"
"269",2018-02-05,"B3SA3",-0.04282720875,25.26344399,26.00380184,12.7634860099104,0,"-1"
"270",2018-02-06,"B3SA3",0.003206415567,25.34457909,24.90847789,13.0921742365411,0,"1"
"271",2018-02-07,"B3SA3",-0.01288781432,25.02003867,25.52713309,12.399210494758,0,"-1"
"272",2018-02-08,"B3SA3",-0.008548800272,24.80705901,25.30401154,12.5363040198476,0,"-1"
