"","date","lag_retorno_ABEV3","lag_retorno_B3SA3","lag_retorno_BBDC4","lag_retorno_BBAS3","lag_retorno_ITSA4","lag_retorno_ITUB4","lag_retorno_PETR3","lag_retorno_PETR4","lag_retorno_VALE3","retorno_IBOV","lag_fechamento_ABEV3","lag_fechamento_B3SA3","lag_fechamento_BBDC4","lag_fechamento_BBAS3","lag_fechamento_ITSA4","lag_fechamento_ITUB4","lag_fechamento_PETR3","lag_fechamento_PETR4","lag_fechamento_VALE3","lag_fechamento_IBOV","lag_abertura_ABEV3","lag_abertura_B3SA3","lag_abertura_BBDC4","lag_abertura_BBAS3","lag_abertura_ITSA4","lag_abertura_ITUB4","lag_abertura_PETR3","lag_abertura_PETR4","lag_abertura_VALE3","lag_abertura_IBOV","lag_volume_ABEV3","lag_volume_B3SA3","lag_volume_BBDC4","lag_volume_BBAS3","lag_volume_ITSA4","lag_volume_ITUB4","lag_volume_PETR3","lag_volume_PETR4","lag_volume_VALE3","lag_volume_IBOV","lag_value_ABEV3","lag_value_B3SA3","lag_value_BBDC4","lag_value_BBAS3","lag_value_ITSA4","lag_value_ITUB4","lag_value_PETR3","lag_value_PETR4","lag_value_VALE3","lag_value_IBOV"
"79",2018-04-26,-0.006024114611,-0.009531446249,0.0121670099,0.01303657789,0.006060624577,-0.005931215463,-0.03224059855,-0.03036716458,-0.007479777249,-0.004981317641,23.75128529,25.40839054,29.32550533,36.81807048,11.6330808,32.9898731,24.2970025,21.72807512,49.17876529,89737.82327,23.80253968,25.30700031,28.68377241,36.09283595,11.49249976,32.85249707,24.7519251,22.00805032,48.97364009,90182.56393,12.3330840793418,12.16083466488,13.1753390557899,12.5005205281819,11.9940173912014,13.1277548174369,12.2153792048505,14.2627015719417,13.5670184289616,16.0360405531186,91,39,75,37,44,50,18,9,79,47
"80",2018-04-27,0.006024114611,0.02405004541,0,0.007794690733,0.03196110028,0.0229354364,0.03962979474,0.04058266535,0.01552022876,0.01561985699,23.89479759,26.02687091,29.32550533,37.10617734,12.01089233,33.75525386,25.27922175,22.6279954,49.94798476,91150.51957,23.74103441,25.44894663,29.5703771,37.0863079,11.66822606,33.28425031,24.6485336,21.99805121,48.92235879,89745.16738,12.5955133797451,11.4476293235776,13.5699628984348,12.4178923231129,12.3591498922914,13.1672640826636,12.362217050851,14.0986731830818,13.4233623845614,16.2324302587271,73,34,51,53,44,20,17,13,77,23
"81",2018-04-30,-0.005592615119,0.006213612226,0.01088212342,0,0.001461988515,-0.001939864829,0.002858895148,0.003528896495,-0.007212808196,0.0007112279536,23.76153617,26.18909527,29.64637178,37.10617734,12.02846496,33.6898367,25.3515958,22.70798831,49.58901567,91215.37143,24.09981516,26.30062452,29.89124355,37.35454533,12.03725128,33.96458876,25.27922175,22.8379768,50.15310996,91150.51957,12.2609490130375,11.5619251310021,12.8248652850793,12.4006603314935,12.0073594773052,13.108465244224,11.7880768553241,13.7155708785443,13.5210334514706,16.113019991565,72,55,43,49,50,35,19,12,81,34
"82",2018-05-02,0.004252664677,-0.02292979478,-0.01769731967,-0.01975373996,-0.008058406041,-0.01175769918,0.002278517662,0.009186077123,0.004399018516,-0.006012605383,23.86280119,25.59541716,29.12632575,36.38038373,11.93192421,33.29604133,25.40942571,22.91754668,49.80763918,90668.57488,23.76051743,26.30359076,29.57286762,37.17341662,12.01959449,33.62240912,25.26499536,22.67809474,49.38805562,91013.07451,11.9139272941177,12.07695435796,12.6564505693281,12.2657038328775,11.9924213993993,12.7336993375942,11.7226838330743,13.2457767551175,12.9750135194742,15.8047290708175,50,56,48,50,50,27,13,11,90,30
"83",2018-05-03,-0.0286976215,-0.02765153134,-0.02608206457,-0.01870241532,-0.06135964577,-0.0460485586,-0.002439025607,-0.01623911044,0.0008215239758,-0.01838076122,23.18772837,24.89736033,28.37647241,35.70630578,11.221795,31.79757256,25.34752699,22.5483916,49.84857417,89017.24034,23.69914717,25.35261479,28.81458897,36.18212551,11.85302097,32.75737609,24.91423593,22.61823175,49.63366551,90663.58427,13.0521061355093,12.7973310547256,13.052987575466,12.4155958597493,13.1903210465876,13.9583893769593,12.2498646252748,13.5315389266374,13.6531916084692,16.2670005385021,77,34,32,39,48,72,16,11,83,37
"84",2018-05-04,-0.003092558244,-0.01845449136,-0.02074258846,-0.02872627826,-0.02772454802,-0.0199094092,-0.01063839821,-0.006659292074,0.007771000257,-0.01500249516,23.11612974,24.44210587,27.79393349,34.69518885,10.91494904,31.1707621,25.07929919,22.39873413,50.23745649,87691.72748,23.05475948,24.68490825,28.33345783,35.68647996,11.26563013,31.83021894,25.17214728,22.48852861,49.95091162,89016.95606,12.5266731615652,12.6469338545853,13.0388056660036,12.6895599599346,13.0839156454241,13.5328054133685,12.4408996783892,13.9518518740536,13.4896502154932,16.307116467517,71,45,69,54,45,64,10,10,81,43
"85",2018-05-07,-0.004434597072,-0.004979263395,0.00090950437,-0.00200200268,-0.01619468584,-0.01179954693,-0.017427827,-0.008050132936,0.01234958502,-0.00204451624,23.01384598,24.32070469,27.81922369,34.62579847,10.73960849,30.80512266,24.64600813,22.21914517,50.86171497,87512.62347,22.98316085,24.38140528,27.69277268,34.69518885,10.90618201,31.04670586,24.98645111,22.39873413,50.06348282,87689.87443,13.2235905626089,12.354927900741,12.7743168159653,12.4617375965483,12.5652983335535,13.5331317317441,13.1025503900545,13.5689960203268,13.5533077804571,16.2677377538384,70,18,78,61,50,68,15,10,82,35
"86",2018-05-08,-0.007136515576,-0.002498960065,-0.009132483543,-0.001145803609,0.001631321669,0.001482579968,0.03496140562,0.0169193707,-0.009298631778,-0.004867572939,22.85019196,24.26000409,27.56632166,34.58614683,10.75714255,30.85082759,25.5229067,22.59827742,50.39096268,87087.68445,23.14681487,24.34093822,27.72649295,34.87362125,10.79221066,30.94876672,24.88328657,22.5184601,50.88218246,87517.12976,12.625946776599,11.6020254925432,12.7735063650722,12.5188813826995,12.0811724679977,13.1615148573918,12.5882315961414,13.9512749555764,13.5950309551862,16.0066128769084,63,34,47,54,100,71,15,12,84,30
"87",2018-05-09,0.004466287018,-0.003760188258,-0.005212337441,0.02686433292,0.002442003654,0.003169574755,0,0.01141364454,-0.001015950522,0.00291687658,22.95247572,24.1689532,27.42301051,35.52787338,10.78344363,30.94876672,25.5229067,22.8576837,50.33979395,87342.07931,22.75813658,24.28023762,27.31341963,34.84388251,10.80097768,30.88347397,25.89429904,23.00734116,50.40119642,87088.26353,13.2162853213277,11.9418206003254,13.0827344209311,12.7123298499412,12.4307230609542,13.1561849258798,12.7249557206739,14.482160260644,13.9650153193493,16.3287582785685,67,51,21,40,55,63,24,17,81,39
"88",2018-05-10,-0.02390192707,0.007090749229,0.007960850392,0.04126832345,0.002436054796,0.003159560284,0.09553063027,0.07846337973,0.02132019614,0.01566146042,22.41037179,24.34093822,27.64219227,37.02472296,10.80974471,31.04670586,28.08138725,24.72341344,51.42457097,88720.75166,22.86042034,24.18918673,27.51574125,35.78560907,10.85357985,31.08588151,25.97683067,23.24679311,50.57517009,87364.64235,13.5181996096538,12.1613210652912,12.4778539684503,13.1267377956703,12.2646575414606,13.1142424920947,13.6120274669783,14.9074986214851,13.6875533151463,16.4432763055081,73,56,53,66,46,56,28,21,79,31
"89",2018-05-11,-0.005033183817,0.02544248849,0.01992819572,-0.03736968304,0.03271133297,0.02697258952,0.0578113152,0.0383977509,0.02262762551,0.01875962905,22.29785966,24.96817769,28.19857674,35.66665414,11.16919283,31.8955117,29.75265276,25.69119839,52.6014517,90400.8296,22.54334068,24.4926897,27.73492301,36.64803233,10.87988093,31.28175978,28.52499476,25.08259136,51.58831089,88740.14556,13.3480875959306,12.6914912265613,12.6502134465002,13.5593697873219,12.290505701505,13.2905826291505,13.359075261159,15.0489771138723,13.5510422816153,16.4785555130489,67,58,51,84,45,38,36,24,78,39
"90",2018-05-14,0.002290951749,-0.044746487,-0.01810004167,-0.004736044521,-0.01582311487,-0.01609609658,0.003806891608,-0.01211188863,0.02364812692,-0.007493074635,22.34900154,23.875567,27.69277268,35.49813465,10.99385229,31.3862282,29.86613376,25.38190629,53.86020239,89725.98094,22.29785966,24.80630944,28.19857674,36.00369311,11.11659067,31.81063111,29.79391858,25.77101571,52.98010028,90401.06123,12.2584183859021,12.7393943248791,12.6618695859693,12.7516996160348,11.7916777856008,12.8900529382653,13.12516145912,14.4982250063342,13.9852313913824,16.3737187834272,66,79,59,57,44,39,38,22,80,24
"91",2018-05-15,-0.006427937658,-0.01322262814,-0.01441079665,-0.02516745304,-0.01445808325,-0.01509146227,0.04061471915,0.03096222561,0.0306852887,0.000140097743,22.20580427,23.56194726,27.29655949,34.61588556,10.83604579,30.91612035,31.10410821,26.18007945,55.53853664,89738.55223,22.35922991,23.94638436,27.77707335,35.49813465,11.02015337,31.60169429,30.17562737,25.79097004,54.32072093,89727.72871,12.6126904223937,12.8178145238394,12.9043143270549,12.6908016966149,12.1014785028002,13.2020226269518,13.1461677907845,14.4172099899197,13.7059579343542,16.3071688639394,61,69,37,50,43,49,30,18,80,38
"92",2018-05-16,-0.01158224665,-0.02126354797,-0.005885102941,-0.02758194879,-0.01384950846,-0.003808722328,0.02489483297,0.02074371947,0.006977626552,-0.001194628534,21.95009488,23.06622574,27.1363882,33.674159,10.68700633,30.79859338,31.8881587,26.72882349,55.92741897,89631.412,22.00123676,23.26856106,26.72331488,34.10041418,10.66070525,30.16525364,31.2175892,26.28982826,55.06778435,89730.76098,12.6429395167779,12.802210453475,12.9684590005753,12.9765164590572,12.3216755286023,13.2320568920488,13.3293986847766,14.5486930236698,13.7142007161277,16.4398609835758,71,56,61,64,46,62,34,18,84,40
"93",2018-05-17,0.002327206079,0.01220590568,0.01602499624,0.01461159836,0.009795996694,0.01723455855,0.02302628118,0.0221492997,0.02261516553,0.01638728796,22.00123676,23.34949518,27.57475173,34.16980456,10.79221066,31.33399399,32.63094337,27.32745336,57.20663716,91112.32872,21.87849624,22.90435749,27.11952807,33.70389774,10.66947227,30.89653252,31.98100678,26.80864081,56.62331366,89622.16779,12.7555572862661,12.1504647936533,12.4742889839309,12.5080680418762,11.8708795904073,12.9514160876801,12.8100907538204,14.4283133603527,14.0147728074865,16.2644427331937,65,57,40,63,40,55,35,18,82,44
"94",2018-05-18,-0.01971894881,-0.04293644674,-0.04246657448,-0.04752899286,-0.04485801898,-0.05371998696,-0.04593304193,-0.05400637366,-0.009345862414,-0.03426567604,21.57164496,22.36816891,26.42826251,32.58373878,10.31879118,29.69514579,31.16600693,25.89074168,56.67448239,88043.18659,21.92963812,23.02575868,27.41458044,34.09050127,10.70454038,31.24258413,32.64125983,27.2875447,56.59261243,91111.85493,13.1695789692518,12.9980737195178,13.3300586156216,13.0768051847836,12.5767012823028,13.9066484093356,13.5644946565484,14.9620580422457,13.9778283672387,16.6415595344124,75,34,69,71,40,69,35,19,80,50
"95",2018-05-21,-0.02205266738,0.007659420167,0.004455768034,-0.005491166947,-0.01454882318,-0.007060929609,-0.001988072232,-0.01162803797,-0.01107591894,-0.006479417887,21.10113967,22.54015393,26.54628346,32.40530638,10.16975172,29.48620897,31.10410821,25.59142675,56.05022392,87474.56216,21.28525044,22.08489947,25.91402837,32.01870285,10.18728577,29.06180605,30.44385517,24.95288822,55.9785877,88034.43723,14.1459402896533,12.6926844670578,13.6640258213504,12.8997821679463,13.0323205009691,14.4404591943329,13.1991929284145,14.6209103986952,14.0609086301861,16.6772097702219,59,27,47,85,42,67,31,20,81,76
"96",2018-05-22,-0.01612544105,-0.005851918577,-0.01439333982,-0.02414978042,-0.006052763793,-0.01382407745,-0.03407312241,-0.02366974411,-0.03285068525,-0.01536211541,20.76360326,22.40863597,26.16693041,31.63209932,10.10838252,29.08139388,30.06214638,24.99279688,54.23885097,86141.03695,21.06022616,22.72225571,26.59686386,33.19833927,10.37139334,29.87796551,31.52708282,26.04039915,56.29583381,87488.78646,13.2762254441583,12.2314918233764,13.3939831388477,12.6785201610516,12.3733482441189,13.6009066895417,13.0743237315256,14.5240447489646,14.0581555147413,16.3521807249011,59,18,37,55,42,58,24,17,81,63
"97",2018-05-23,-0.007416597662,0.05275948766,0.02826931142,0.02196650871,0.0424511957,0.02395855501,-0.02330134984,-0.01166780487,-0.01253101645,0.01122511243,20.61017762,23.62264786,26.91720644,32.33463397,10.54673389,29.78655565,29.36975593,24.70288044,53.56342377,87113.42716,20.9170289,22.63120482,26.41140237,32.08513834,10.21358685,29.38174056,30.03114382,24.80285163,54.10581228,86143.24798,13.2435751947313,12.7311768435377,13.1126584364406,12.8056533751066,12.9739399322801,13.8633097550975,13.2614607511766,14.6386661828473,13.9363626570017,16.4288160660111,56,40,33,55,40,66,26,18,80,76
"98",2018-05-24,-0.004975134645,-0.05501937561,-0.02665978266,-0.02184174192,-0.02355028934,-0.0190313334,-0.04571607627,-0.06004304267,-0.007671690855,-0.0228802086,20.50789386,22.35805215,26.20908075,31.6360462,10.30125713,29.22503795,28.05731434,23.26329534,53.15407395,85142.88297,20.51812224,23.21797723,26.55471352,31.93544096,10.3889274,29.38174056,28.92538594,24.22301874,53.01080151,87116.2278,12.9497608375838,12.2374162618101,12.8637351253433,12.5942898602288,12.7475622858061,13.7832765806306,12.8147833131093,14.4372584023939,13.654515173165,16.2065696078563,62,57,92,50,38,55,32,19,85,46
"99",2018-05-25,0.0138684739,-0.02288429384,0.001606942338,-0.03107730474,0.01604086733,0.01309529311,-0.1572247677,-0.1474406825,0.0099617682,-0.009255073836,20.79428839,21.85221386,26.25123108,30.66800315,10.46783065,29.61026521,23.97531096,20.07421446,53.68622872,84358.51459,20.37492497,22.05454918,26.06576959,30.53826542,10.16975172,28.95080837,24.69870397,20.0442231,52.51958173,85134.99696,13.0250459844949,12.894857826387,12.7415186841584,13.3907769998618,12.4526084521414,13.559513181779,13.7086767353003,15.434154960314,13.5892897768312,16.6047071036625,76,41,63,62,35,56,71,51,84,56
"100",2018-05-28,-0.008397184445,-0.02721894923,-0.02011096,-0.02104648549,-0.01434018671,-0.008859415636,-0.007354564843,-0.01404235712,-0.01885759172,-0.01540277252,20.620406,21.26544145,25.72856688,30.02929433,10.31879118,29.34909418,23.79962981,19.79429513,52.68332166,83069.11524,20.74314651,21.92303122,26.36925203,31.09713563,10.54673389,29.83226058,24.6056963,20.64405022,53.80903366,84359.71487,13.1221093451409,13.0538917985922,13.0824617925105,12.6369358084028,12.2683993473979,13.1894966542498,13.3428297482668,14.8416743685512,13.4743841072723,16.315461308978,59,37,35,82,36,72,56,51,78,59
"101",2018-05-29,-0.0200407509,-0.02358713441,-0.04318662728,-0.07628330474,-0.04252267513,-0.04318853007,-0.1516209542,-0.1577767748,-0.007996142066,-0.04593014256,20.21127096,20.76971993,24.64108814,27.82375294,9.889206841,28.1085318,20.45135362,16.90512781,52.2637381,79340.03311,20.32378309,21.05298937,25.37450404,29.64008114,10.16098469,29.0487475,23.04523425,19.19446801,52.08976442,83057.34413,12.4368827337054,12.3083042713134,12.4814214752481,12.9780125220552,12.0976686141847,13.3057743405796,12.7660169509264,14.7352015025577,13.5195973692959,16.1684608598077,52,46,65,93,39,58,62,58,86,83
"102",2018-05-30,-0.008640460322,0.009694695392,0.004096967174,0.02234531704,-0.007117467766,-0.003490404933,0.1167157098,0.132199933,-0.01797934433,0.009458438826,20.03738857,20.97205525,24.74224895,28.45248193,9.819070622,28.01059267,22.98322913,19.29443919,51.33246726,80094.02614,20.25218446,21.34637558,25.03730132,28.54230036,9.968110087,28.38929066,21.7017901,17.99481376,53.18477519,79345.51857,12.9922250788626,12.7902667538106,12.8935814603389,12.9801682773003,12.5110652720533,13.7349380433011,13.4969416952183,15.0799030689953,13.8100657619283,16.5465722846248,76,80,33,94,41,60,73,72,86,63
"103",2018-06-01,0.001099639597,0.04495892775,-0.01014378348,0.05920835504,-0.001317030622,-0.002128955786,-0.006242753513,-0.02071132375,0.005334368579,0.004928534249,20.05943459,21.93645307,24.49253759,30.18797753,9.806147118,27.95102279,22.84019742,18.89893565,51.6070252,80489.74665,19.92699546,20.66681913,24.60169185,28.37888569,9.78868292,27.89899669,22.11968646,18.31145557,51.17892031,79759.79404,13.4167091976884,13.0825949943072,13.5339417613061,13.4139592808179,13.1427912993591,13.9199354360497,13.4174732949849,14.7295086637785,14.1308642160909,16.886930284207,60,70,41,76,45,77,55,50,84,40
"104",2018-06-04,0.01261687187,0.02180913335,0.02404857638,0.009503594379,0.01517828993,0.01970450342,-0.1615385762,-0.1608467401,0.04120904188,0.006313799696,20.31412523,22.42012314,25.0886878,30.47623942,9.956122971,28.50724587,19.43320988,16.09097999,53.77812858,80999.55049,19.96774596,22.14805873,24.85358631,30.95336254,10.10041461,28.30557434,23.26221098,19.47645845,51.88223549,80516.77106,12.6249704628124,13.0244329677942,13.0243182610683,13.3570512360407,12.9040680544149,13.4695664040319,13.3028833122517,15.1192398245326,13.9175011016398,16.5050403094291,67,97,37,92,41,73,100,100,86,65
"105",2018-06-05,0.005002511688,0.02529533583,0.01029392841,0.01424894575,0.03138631381,0.02144793806,0.05662861251,0.08137464586,-0.004559278419,0.01740735007,20.41600148,22.99448135,25.34828279,30.91360228,10.27356457,29.12527151,20.56544139,17.45512866,53.53349721,82421.88162,20.52806536,22.66195818,25.39029187,31.03288306,10.04269795,28.82601699,20.48309728,17.21615371,54.20623347,81003.91299,12.4332002499547,12.9677029009862,12.6937289209495,12.5127224380165,12.244552699848,13.4864869115898,13.0031450622269,14.3432817904564,13.5448206311547,16.206036837208,58,62,25,67,48,46,50,51,81,32
"106",2018-06-06,-0.01407058386,-0.03115516779,-0.04925430903,-0.06578259585,-0.05089912804,-0.03153976685,-0.03049016678,-0.05511359473,0.0227774553,-0.02517999495,20.13074797,22.28912916,24.13001928,28.9454694,9.763734121,28.22100241,19.94786057,16.51914344,54.76684701,80372.41018,20.39562623,22.67203464,25.13823735,30.66510065,10.19660903,28.88456678,20.55514837,17.28585474,53.51311126,82421.01122,12.8937850846001,12.8321554510009,13.0490181911785,12.8286525015164,12.6506302534444,13.6717544997174,12.4931482841381,13.9951618862024,13.7646487494207,16.2978776524765,60,61,46,77,47,55,48,42,79,50
"107",2018-06-07,-0.01170794747,-0.03262407403,-0.01685433154,-0.05071509258,-0.01388911216,-0.02568434438,-0.005692123997,-0.01579619719,0.04262940539,-0.006867055526,19.89643258,21.57370052,23.72673205,27.51410004,9.629061927,27.50539377,19.83463742,16.26025391,57.15200283,79822.37908,20.08999747,21.99691183,23.88636658,28.82618862,9.734875794,27.98029769,19.76258632,16.39965597,55.55170598,80371.68659,12.7643561177556,12.4563837929153,12.9250776132594,12.9391302052153,12.3504283681474,13.4195139814944,12.7643160636253,13.9801296805119,14.2566226935186,16.3570331782001,72,95,79,82,48,58,35,36,80,62
"108",2018-06-08,-0.02331107887,-0.06812582908,-0.01786399774,-0.04092737099,-0.06287490405,-0.02952332513,-0.01832991881,-0.03552882262,-0.03078837897,-0.03021874189,19.43798944,20.15291968,23.30664118,26.41075282,9.042275935,26.70521321,19.47438194,15.6926884,55.41919732,77446.32865,19.55005332,20.77766019,23.16381029,26.93757626,9.427053635,27.03699539,19.54643303,15.93166335,57.5495288,79822.37908,13.3833482293813,13.5941990773831,13.3473675966019,13.4992232285022,13.4755143193354,13.9534090260187,13.2390418032038,14.4720539183178,14.4306232214189,16.807503950606,58,83,67,95,45,91,45,42,80,100
"109",2018-06-11,-0.006309169199,0.04114194336,-0.008689410208,0.0142005376,0.002125399316,0.00243309124,-0.04984780572,-0.03289558135,-0.06614609056,-0.01239021412,19.31573793,20.99934231,23.10499757,26.78847529,9.06151482,26.77026854,18.52742467,15.18486663,51.87204252,76492.67226,19.46855231,20.13276676,23.13020302,26.68907464,9.090373148,26.70521321,19.34057276,15.74247485,55.03186433,77442.57439,12.8406739796223,13.1329432130481,13.2672045724213,13.3524269301837,12.7958295903776,13.6630840575517,12.9566369564601,14.2066711762791,14.3109961223497,16.4998694566644,64,73,31,97,45,67,39,40,81,96
"110",2018-06-12,0.001581028025,-0.02035940414,-0.01909015387,-0.03358172567,-0.02363160454,-0.02934497334,0.02143528069,0.01043714624,-0.0007863181005,-0.0087339722,19.34630081,20.57613099,22.66810307,25.9038095,8.849887085,25.9961101,18.92885221,15.34418327,51.83127062,75827.49643,19.27498743,21.26133026,23.17221211,27.23577821,9.128850918,26.87435707,18.83621509,15.43379887,52.36130525,76493.14416,12.5837896444356,11.9616288460453,12.566662416524,12.539851973812,12.0579611928047,13.3228636947166,12.4344663904265,13.4837637389504,13.5533649695854,16.0395155398355,63,48,51,56,45,66,34,29,80,49
"111",2018-06-13,-0.005809364138,0.02800762495,-0.002597886037,0.03803177401,-0.001087547689,-0.002004008707,-0.008190053937,0.003239393829,0.01657765902,0.006154081935,19.23423693,21.16056566,22.60929035,26.90795094,8.840267643,25.94406584,18.774457,15.39396972,52.69767338,76295.5839,19.29536268,20.84819541,22.6849067,26.22004852,8.8306482,25.98960457,18.87738714,15.41388429,51.47451655,75828.08369,12.6157422357362,12.7339441591044,12.7293178263274,12.8723161458904,12.4949739743867,12.8722545078597,12.4741245508137,13.9304967973406,13.8111440385791,16.0796084287348,65,100,57,54,38,65,33,29,78,59
"112",2018-06-14,-0.009045020414,-0.015839064,-0.02065025513,-0.01832169405,-0.007646132271,-0.009827469783,-0.0138009367,-0.01893624978,-0.002905571059,-0.008724603538,19.06104729,20.82804249,22.1471904,26.41944053,8.772931546,25.69035005,18.51713166,15.10520832,52.54477877,75632.83051,19.25461218,21.16056566,22.76052306,26.91792054,8.849887085,26.08718757,18.80533604,15.35414056,52.98307664,76298.41533,12.6554334195871,12.5897180934984,12.8926407312297,13.004982011068,12.6947538822196,13.2935801705773,12.4472407737572,13.9428381215749,13.6407213615827,16.8976006491512,56,60,71,68,36,72,28,26,73,62
"113",2018-06-15,0.01168982495,-0.02547908532,-0.04143864896,-0.04634033727,-0.03344793408,-0.0360956948,-0.0005560189348,-0.004625049528,0.003098975942,-0.009766466637,19.28517505,20.30406658,21.24819595,25.2230885,8.484348271,24.77957542,18.50683865,15.03550729,52.70786635,74897.76036,19.12217305,20.90865417,22.22280675,26.66868053,8.849887085,25.85949391,18.73328495,15.26452495,52.87095393,75663.4414,12.9380245873628,12.7788274515682,13.4280862318964,12.8885986202506,12.3920998280047,13.541293424966,12.4337100841899,13.7218985354743,13.8274203539497,16.2062729063808,59,37,100,67,34,75,16,24,71,50
"114",2018-06-18,-0.01115549416,-0.01802752877,0.01763714151,-0.01192857083,0.01015237147,0.009666959663,-0.01006157171,-0.008646545406,-0.05118134023,-0.009332815527,19.07123492,19.94131402,21.62627772,24.9240005,8.570923253,25.02028015,18.3215644,14.90606253,50.07807917,74202.00511,19.25461218,20.15291968,21.21458868,25.2230885,8.513206599,24.85113629,18.47595961,14.96580626,52.39188417,74897.05775,13.3861235901594,13.0977120139632,13.694594118321,13.5686875993438,12.8607206525645,13.8984711582916,13.0067415047519,13.9585419325254,14.4551905038926,16.6025305837145,51,48,57,100,41,100,27,25,71,72
"115",2018-06-19,-0.001078167236,-0.02974578285,-0.03277687291,-0.01938671382,-0.03424992304,-0.02048929047,-0.03370784709,-0.031899549,0.001627008705,-0.01341662624,19.05068402,19.35687935,20.92892689,24.44545969,8.282339979,24.51284857,17.71427659,14.43806991,50.15962296,73213.11317,18.80407322,19.64909669,21.38262502,24.70466929,8.513206599,24.85764182,18.05394604,14.70691673,49.55823752,74201.30249,12.8588430449477,12.26779313725,12.8325162963452,12.5767530534811,12.2295303495933,13.1825549642982,12.1691233507519,13.4879144120405,13.8601779494594,15.953188931782,44,29,58,90,40,55,20,23,77,60
"116",2018-06-20,0.0139263097,0.03679515742,0.05049008148,0.067795853,0.04318853004,0.0441286235,0.03651289799,0.06151671872,-0.01866529421,0.02237343223,19.31784571,20.08238446,22.01276132,26.16023092,8.647878793,25.61878919,18.37302947,15.35414056,49.23206236,74869.60338,19.04040857,19.0948914,20.76929236,24.18625008,8.243862209,24.4022545,17.47753728,14.19909496,48.62048395,73209.56864,12.8141247935571,13.1586181580635,13.3111109099866,12.9726027140052,12.7112684515699,13.970548272831,12.9943686292376,14.2406724054097,14.1097625014727,16.3757362379458,58,50,82,74,38,81,27,25,79,75
"117",2018-06-21,-0.0139263097,-0.007554808001,0.02114882451,0.02855190193,0.02091435614,0.0183676066,0.04008222518,0.04996296761,0.01050364924,0.01016008504,19.05068402,19.93123756,22.48326309,26.91792054,8.8306482,26.0936931,19.12441947,16.14076644,49.75190401,75634.16233,19.44115111,20.25368428,22.36563765,26.58892373,8.792170431,26.02213224,18.87738714,15.77234672,49.99653538,74872.15167,12.8488340145523,12.116683899382,13.1219893074489,13.0476031926062,12.200813842231,13.6162788266964,12.6321570408411,14.2129428223319,13.5036928844291,16.1893672973976,61,34,65,85,40,47,25,28,76,58
"118",2018-06-22,-0.02236253538,-0.01067354481,-0.04236466364,-0.03735578652,-0.02985296314,-0.02703891826,-0.05134995002,-0.07093359192,-0.03332947534,-0.02881400952,18.62939057,19.71963191,21.55066137,25.93093012,8.570923253,25.39760106,18.16716919,15.03550729,48.12102824,73485.93698,19.00958222,19.70955545,22.30682493,26.69858933,8.763312103,26.0156267,19.06266139,16.02127896,49.44611481,75627.81784,12.39932177829,12.0900387043159,12.7823488743587,12.5512709844517,12.2272909369675,12.9428634361067,12.3462779678588,13.9151350540712,13.4476981073293,15.9477060642333,50,70,67,72,37,69,30,28,74,49
"119",2018-06-25,0.001653348431,0.02023336604,0.0189231366,0.003454234838,0.007825640833,0.007655051425,0.006212954197,0.0006620324242,0.01680358799,0.008041087826,18.66021692,20.1226903,21.96235042,26.02065652,8.638259351,25.59276705,18.28039235,15.04546458,48.93646613,74079.226,18.75269597,19.80024358,21.88673406,26.24995732,8.647878793,25.71637218,18.22892728,15.34418327,49.07916776,73487.64633,12.2236079986192,12.0858409894482,13.2051592148127,12.3801267879057,12.1499307736598,12.7181864392489,11.8137187091344,13.6306991039474,13.0868025188055,15.7876387061388,44,19,49,60,30,52,26,27,70,56
"120",2018-06-26,0.003298518654,0.03541934431,-0.001531393859,0.02870287676,-0.004464293136,0.002031488784,0.01841056182,0.03830393612,-0.01786324688,0.004411505364,18.72186962,20.84819541,21.92874315,26.77834613,8.599781581,25.64481132,18.6200618,15.63294467,48.07006337,74406.74881,18.70131872,20.15291968,22.13878858,26.26989652,8.715214891,25.82696624,18.3936155,15.13508019,48.62048395,74080.63123,12.2215817551309,12.4759547340562,13.0341527361301,12.6298752558752,12.1322700113714,13.2991513186159,12.0981254539756,13.7838929478315,13.4230056030818,15.9322687175041,60,49,48,56,38,43,23,23,79,44
"121",2018-06-27,-0.007160592423,-0.002419551135,-0.005378422531,0.01184321765,0.01663931901,-0.003303268163,0.02349192984,0.02142489007,0.02471329961,0.006344889803,18.58828878,20.79781311,21.8111177,27.09737334,8.744073218,25.56023939,19.06266139,15.97149251,49.27283426,74880.35232,18.77324687,20.97918939,22.09677949,26.97773814,8.667117678,25.69685558,18.8465081,15.83209046,48.41662448,74422.16436,12.8393450792971,12.4219659774073,12.9035006502736,12.7325038660746,12.0339904867164,13.1886678383519,12.0330992581285,13.8028872178027,13.5536677575108,15.9590023766099,70,50,39,66,38,40,20,23,79,51
