"","date","sentido_VALE3","lag_fechamento_VALE3","lag_abertura_VALE3","lag_volume_VALE3","lag_retorno_VALE3","lag_value_VALE3"
"126",2018-07-04,"1",48.27720842,49.62607121,13.2554771828515,-0.01654297445,79
"127",2018-07-05,"1",48.3476714,48.48859737,12.6229325852522,0.001458485508,82
"128",2018-07-06,"1",50.02871682,48.8711107,13.3370520870637,0.03417911744,81
"129",2018-07-10,"0",50.67294979,50.11931208,13.0027168565374,0.0127950566,71
"130",2018-07-11,"0",49.85759244,51.03533084,13.2395969287885,-0.01622144311,79
"131",2018-07-12,"1",49.18316104,48.82077999,13.3848030236459,-0.01361948078,76
"132",2018-07-13,"0",50.78367733,49.67640191,13.8854413894292,0.03202368098,80
"133",2018-07-16,"0",50.64275137,50.93466944,13.6023581782534,-0.002778882299,81
"134",2018-07-17,"1",50.33070103,50.64275137,13.380739700594,-0.006180859068,82
"135",2018-07-18,"1",51.03533084,50.46156085,13.308952481916,0.01390290516,82
"136",2018-07-19,"0",51.79029136,51.48830715,13.1552989960502,0.0146845517,83
"137",2018-07-20,"0",49.75693103,51.04539698,13.8772564332939,-0.04005293497,78
"138",2018-07-23,"1",49.04223508,49.91798928,13.6484661096183,-0.01446790391,82
"139",2018-07-24,"1",49.92805542,49.40461613,12.9819765398228,0.01790121033,87
"140",2018-07-25,"1",51.64936539,52.26339994,13.925568722372,0.03389483122,84
"141",2018-07-26,"1",52.09227556,51.8003575,13.5991713048191,0.008538767191,80
"142",2018-07-27,"1",53.129088,52.81703766,14.905200830216,0.01970789893,79
"143",2018-07-30,"1",53.8035194,53.83371782,13.9892630045805,0.0126143064,79
"144",2018-07-31,"1",54.68933973,54.0551729,13.6710522549308,0.01632992309,88
"145",2018-08-01,"0",55.02114311,54.37902911,13.7050347593035,0.006048727142,85
"146",2018-08-02,"0",53.23526356,53.57638662,14.5206594292458,-0.03299650599,83
"147",2018-08-03,"1",53.01453687,52.26205953,13.8797709154179,-0.004154869066,79
"148",2018-08-06,"0",54.24325397,53.99552074,13.643499663136,0.02291247738,76
"149",2018-08-07,"1",54.0884207,53.77875417,13.3758188453565,-0.002858505989,83
"150",2018-08-08,"0",54.44969832,55.11032025,13.8587108421104,0.006657181026,81
"151",2018-08-09,"0",54.0884207,55.0174203,13.4702544559045,-0.006657181026,78
"152",2018-08-10,"0",53.51037651,54.19164288,13.4387159936352,-0.01074453929,70
"153",2018-08-13,"1",53.37618768,53.06652115,13.5575736781493,-0.002510865636,75
"154",2018-08-14,"1",53.96455409,53.74778752,13.5789068234652,0.01096270236,84
"155",2018-08-15,"0",54.46002054,53.77875417,13.7538117343997,0.00913943909,78
"156",2018-08-16,"0",52.03429938,53.26264329,14.1483648290627,-0.04556375976,78
"157",2018-08-17,"1",51.32206636,52.54008805,13.8543927522881,-0.01378230146,77
"158",2018-08-20,"1",52.43686587,51.12594423,13.7109064228452,0.02148908795,75
"159",2018-08-21,"1",53.0974878,52.7465324,13.571392317758,0.01251972534,83
"160",2018-08-22,"1",53.39683212,52.80846571,13.4757826273181,0.005621804085,76
"161",2018-08-23,"1",55.0174203,53.31425438,13.4727723309644,0.02989844716,78
"162",2018-08-24,"1",55.06903138,54.81097594,13.4143969682518,0.0009376465677,82
"163",2018-08-27,"1",55.8948088,55.32708683,13.322094176757,0.01488399571,78
"164",2018-08-28,"0",57.46378589,55.91545323,13.355778792033,0.02768342875,84
"165",2018-08-29,"0",57.44314145,57.73216355,13.8394731480555,-0.0003593244672,79
"166",2018-08-30,"0",56.99928609,57.03025275,13.2818512177893,-0.007756871224,77
