"","date","sentido_B3SA3","lag_fechamento_B3SA3","lag_abertura_B3SA3","lag_volume_B3SA3","lag_retorno_B3SA3","lag_value_B3SA3"
"99",2012-05-28,"1",10.99542375,10.86824219,11.9399759241034,0.006329134993,0
"100",2012-05-29,"1",11.0647955,11.09948138,11.0866094803446,0.00628932894,0
"101",2012-05-30,"0",11.27291078,11.01854767,12.1265531342988,0.01863407955,0
"102",2012-05-31,"0",11.09948138,11.07635746,12.0652806728559,-0.01550418657,0
"103",2012-06-01,"0",11.00206418,10.99054369,12.6558544346223,-0.008815477417,0
"104",2012-06-04,"1",10.86381834,10.78317494,11.9985317374434,-0.01264505779,0
"105",2012-06-05,"0",11.00206418,10.82925689,11.6768029711846,0.01264505779,0
"106",2012-06-06,"1",10.96750272,10.9790232,11.7317235885742,-0.003146305676,0
"107",2012-06-08,"1",11.52048605,11.05966661,12.2552246489898,0.04919024425,0
"108",2012-06-11,"0",11.85458014,11.35919924,12.1674409588667,0.02858745682,0
"109",2012-06-12,"1",11.49744508,11.79697771,11.9761876718046,-0.03058945957,0
"110",2012-06-13,"1",11.95826452,11.57808848,12.5463661432532,0.03929778742,0
"111",2012-06-14,"1",12.33844056,11.82001869,12.9577693552137,0.03129700676,0
"112",2012-06-15,"0",12.59189125,12.37300202,12.7809541739932,0.02033341772,0
"113",2012-06-18,"0",12.37300202,12.59189125,12.5235768350677,-0.01753621311,0
"114",2012-06-19,"0",11.99282598,12.25779716,12.4888991990056,-0.0312082064,0
"115",2012-06-20,"0",11.75089577,12.02738744,12.6560935687665,-0.02037916233,0
"116",2012-06-21,"0",11.75089577,11.75089577,12.2334689170119,0,0
"117",2012-06-22,"1",11.11726904,11.73937528,12.6215540889138,-0.05542980497,0
"118",2012-06-25,"0",11.50896556,11.1518305,12.2022051765037,0.03462667734,0
"119",2012-06-26,"1",11.2324739,11.3937607,11.5956200379541,-0.02431730772,0
"120",2012-06-27,"0",11.46288362,11.34767876,12.0122997719671,0.02030526616,0
"121",2012-06-28,"1",11.40528119,11.52048605,11.7231215585302,-0.005037794009,0
"122",2012-06-29,"1",11.54352702,11.40528119,11.8492262583245,0.01204833855,0
"123",2012-07-02,"1",11.79905895,11.81057023,12.0043786488961,0.02189492985,0
"124",2012-07-03,"1",12.19044237,11.84510406,11.8562101583102,0.03263245403,0
"125",2012-07-04,"1",12.71996112,12.30555514,12.7242531556875,0.04252026833,0
"126",2012-07-05,"1",12.91565283,12.66240473,11.70852514271,0.01526747217,0
"127",2012-07-06,"0",13.13436709,12.98472049,12.2494481769981,0.01679226381,0
"128",2012-07-10,"0",12.76600623,13.00774304,12.2602009175684,-0.02844636252,0
"129",2012-07-11,"1",12.66240473,12.83507389,12.150739623472,-0.008148528622,0
"130",2012-07-12,"1",12.69693856,12.80054006,11.9402303396828,0.00272356046,0
"131",2012-07-13,"1",12.78902878,12.48973558,12.3224368974109,0.007226770447,0
"132",2012-07-16,"0",12.99623177,12.90414155,11.6112402174312,0.01607177447,0
"133",2012-07-17,"1",12.60484835,12.93867538,12.190420791842,-0.0305779219,0
"134",2012-07-18,"1",12.7775175,12.70844984,12.229872176515,0.0136056521,0
"135",2012-07-19,"1",12.881119,12.7775175,11.5710622888998,0.008075413985,0
"136",2012-07-20,"0",13.13436709,12.84658516,11.8606413965372,0.01946964158,0
"137",2012-07-23,"0",12.48973558,12.85809644,12.4940746667929,-0.05032508392,0
"138",2012-07-24,"1",12.15590854,12.31706642,11.9298974476642,-0.02709180172,0
"139",2012-07-25,"1",12.36311153,12.14439727,11.7486455984889,0.01690181084,0
"140",2012-07-26,"1",12.43217919,12.48973558,11.5249232034038,0.005571045036,0
"141",2012-07-27,"1",13.00774304,12.58182579,12.2214439001542,0.04525659155,0
"142",2012-07-30,"0",13.68690839,13.16890092,12.6463513337341,0.05089498501,0
"143",2012-07-31,"0",13.60632945,13.56028434,11.8801485808215,-0.00590469871,0
"144",2012-08-01,"1",13.18128902,13.46783878,11.9342442370016,-0.03173675963,0
"145",2012-08-02,"0",13.36468087,13.26152295,11.7655812154983,0.01381714554,0
"146",2012-08-03,"1",12.99789717,13.23859897,11.8071684673737,-0.02782788259,0
"147",2012-08-06,"1",13.70854058,13.36468087,12.3378550094954,0.05323145022,0
"148",2012-08-07,"0",13.75438854,13.6856166,12.0346672896204,0.00333890128,0
"149",2012-08-08,"0",13.51368674,13.9263184,12.0458452062093,-0.01765493528,0
"150",2012-08-09,"1",13.50222475,13.69707859,12.3359379512628,-0.0008485362924,0
"151",2012-08-10,"1",13.58245869,13.49076276,12.3040383871162,0.005924689346,0
"152",2012-08-13,"0",13.61067561,13.42533875,12.1891451809894,0.002075298333,0
"153",2012-08-14,"0",13.61067561,13.63384272,11.5231430868306,0,0
"154",2012-08-15,"1",13.36742098,13.61067561,11.7851867458461,-0.01803397952,0
"155",2012-08-16,"1",13.61067561,13.36742098,12.5784531095821,0.01803397952,0
"156",2012-08-17,"0",13.86551379,13.72651115,12.2236276507761,0.01855027894,0
"157",2012-08-20,"1",13.80759602,13.93501511,11.820873292752,-0.004185857893,0
"158",2012-08-21,"0",13.95818222,13.90026445,11.8477964202245,0.01084699828,0
"159",2012-08-22,"0",13.85393024,14.0624342,12.0668335664382,-0.007496911387,0
"160",2012-08-23,"0",13.76126181,13.911848,12.1654433407774,-0.006711434612,0
"161",2012-08-24,"1",13.54117429,13.61067561,11.6555441924116,-0.01612253849,0
"162",2012-08-27,"0",13.62225916,13.42533875,11.742003373106,0.00597016699,0
"163",2012-08-28,"0",13.62225916,13.52959073,11.8443133696821,0,0
"164",2012-08-29,"0",13.34425387,13.51800718,12.1098205222363,-0.0206192872,0
"165",2012-08-30,"0",12.89249528,13.39058809,12.7421653509939,-0.03444048993,0
"166",2012-08-31,"0",12.68399131,12.78824329,12.4965233816929,-0.01630470904,0
"167",2012-09-03,"1",12.40147422,12.8167794,12.4129201343574,-0.02252531763,0
"168",2012-09-04,"1",12.88599693,12.55144553,12.0207606217437,0.03832585854,0
"169",2012-09-05,"1",12.89753319,12.75909813,11.85684135729,0.0008948546392,0
"170",2012-09-06,"1",13.09364952,13.01289574,12.1807138110633,0.01509127617,0
"171",2012-09-10,"0",13.52049096,13.1513308,12.3203116306742,0.03207904021,0
"172",2012-09-11,"0",13.35898339,13.62431726,12.4690597928889,-0.01201731199,0
"173",2012-09-12,"1",13.35898339,13.26669335,12.3336387813358,0,0
"174",2012-09-13,"1",13.3820559,13.4858822,12.0586625303014,0.001725625955,0
"175",2012-09-14,"1",13.93579614,13.3820559,13.2181752495218,0.04054609439,0
"176",2012-09-17,"1",14.47800013,14.01654993,13.2956273713758,0.03816947307,0
"177",2012-09-18,"1",14.65104396,14.47800013,12.8359738026508,0.01188132794,0
"178",2012-09-19,"0",14.91637783,14.92791408,12.7113921383409,0.01794819932,0
"179",2012-09-20,"0",14.76640651,14.99713161,12.4151253860222,-0.01010502185,0
"180",2012-09-21,"0",14.6395077,14.61643519,12.199883532421,-0.008630889203,0
"181",2012-09-24,"1",14.53568141,14.68565272,12.2483799364514,-0.007117467784,0
"182",2012-09-25,"0",15.0778854,14.47800013,12.4377358017268,0.03662271368,0
"183",2012-09-26,"0",14.82408779,14.91637783,12.5337347581581,-0.0169757163,0
"184",2012-09-27,"0",14.66258021,14.75487026,12.3774933365224,-0.01095472613,0
"185",2012-09-28,"0",14.47800013,14.66258021,12.2298965882532,-0.01266841967,0
"186",2012-10-01,"1",14.05181709,14.18946754,12.8757976561456,-0.02987854746,0
"187",2012-10-02,"1",14.06328796,13.87975402,12.4407415243627,0.0008159935108,0
"188",2012-10-03,"1",14.07475883,14.10917144,12.725476371946,0.0008153282082,0
"189",2012-10-04,"1",14.10917144,14.14358406,12.4595513966405,0.002442003707,0
"190",2012-10-05,"1",14.12064232,14.10917144,12.613751967124,0.0008126778114,0
"191",2012-10-08,"1",14.22388016,14.22388016,12.4820742663326,0.007284532426,0
"192",2012-10-09,"0",14.51065193,14.21240928,12.1752216087131,0.01996074254,0
"193",2012-10-10,"0",14.37300148,14.57947716,11.7578853010853,-0.009531446258,0
"194",2012-10-11,"1",14.22388016,14.40741409,12.0717409327349,-0.01042929628,0
"195",2012-10-15,"1",14.77448197,14.33858887,12.0935084679127,0.03797924803,0
"196",2012-10-16,"1",14.82036545,14.88919068,12.1442451130067,0.003100777653,0
"197",2012-10-17,"0",15.48567598,14.82036545,12.6733882903806,0.04391318713,0
"198",2012-10-18,"0",15.40537988,15.48567598,12.892683510848,-0.005198674932,0
"199",2012-10-19,"0",15.35949639,15.35949639,12.1752216087131,-0.002982850808,0
"200",2012-10-22,"1",15.21037507,15.31361291,11.9472630557141,-0.009756174932,0
