"","date","ativo","retorno","fechamento","abertura","sentido_ret","volume","Dia","Ano","Semana","value"
"1770",2012-03-06,"B3SA3",-0.02531780801,13.34152426,13.52397246,0,228295,"Terça",2012,10,0
"1771",2012-03-07,"B3SA3",0.02947581816,13.74062969,13.4669574,1,276292,"Quarta",2012,10,0
"1772",2012-03-08,"B3SA3",0.01972126367,14.01430198,13.9344809,1,274845,"Quinta",2012,10,0
"1773",2012-03-09,"B3SA3",0.01774240089,14.26516825,14.04851102,1,237721,"Sexta",2012,10,0
"1774",2012-03-12,"B3SA3",-0.0007996801572,14.25376524,14.13973512,0,186401,"Segunda",2012,11,0
"1775",2012-03-13,"B3SA3",0.01192857081,14.42481042,14.26516825,1,330299,"Terça",2012,11,0
"1776",2012-03-14,"B3SA3",-0.01192857081,14.25376524,14.39060138,0,175293,"Quarta",2012,11,0
"1777",2012-03-15,"B3SA3",-0.02101936723,13.95728692,14.1283321,0,174827,"Quinta",2012,11,0
"1778",2012-03-16,"B3SA3",-0.006557400581,13.86606282,13.98009295,0,223856,"Sexta",2012,11,0
"1779",2012-03-19,"B3SA3",0.004922077195,13.9344809,13.90027186,1,168146,"Segunda",2012,12,0
"1780",2012-03-20,"B3SA3",-0.02067043419,13.64940559,13.8432568,0,203911,"Terça",2012,12,0
"1781",2012-03-21,"B3SA3",-0.006705808829,13.55818149,13.67221162,0,112575,"Quarta",2012,12,0
"1782",2012-03-22,"B3SA3",-0.001683502053,13.53537547,13.40994234,0,180650,"Quinta",2012,12,0
"1783",2012-03-23,"B3SA3",-0.002530579197,13.50116643,13.53537547,0,197021,"Sexta",2012,12,0
"1784",2012-03-26,"B3SA3",0.01342302033,13.68361463,13.56958451,1,129542,"Segunda",2012,13,0
"1785",2012-03-27,"B3SA3",0,13.68361463,13.68361463,0,160400,"Terça",2012,13,0
"1786",2012-03-28,"B3SA3",-0.02617287431,13.33012125,13.2845092,0,304415,"Quarta",2012,13,0
"1787",2012-03-29,"B3SA3",-0.03039747721,12.93101582,13.17047908,0,273659,"Quinta",2012,13,0
"1788",2012-03-30,"B3SA3",-0.0005468039709,12.92394703,13.1079178,0,187387,"Sexta",2012,13,0
"1789",2012-04-02,"B3SA3",0.03668533643,13.40687031,12.87795433,1,261885,"Segunda",2012,14,0
"1790",2012-04-03,"B3SA3",-0.004297385172,13.34937945,13.36087762,0,150776,"Terça",2012,14,0
"1791",2012-04-04,"B3SA3",-0.02264905176,13.05042693,13.22289954,0,196717,"Quarta",2012,14,0
"1792",2012-04-05,"B3SA3",-0.01330396565,12.87795433,13.03892876,0,134109,"Quinta",2012,14,0
"1793",2012-04-09,"B3SA3",0.01682199918,13.09641963,12.7169799,1,146113,"Segunda",2012,15,0
"1794",2012-04-10,"B3SA3",-0.02309161223,12.79746712,12.99293607,0,187907,"Terça",2012,15,0
"1795",2012-04-11,"B3SA3",-0.03473841068,12.36053652,12.8894525,0,277994,"Quarta",2012,15,0
"1796",2012-04-12,"B3SA3",0.03563647993,12.80896529,12.51001278,1,207473,"Quinta",2012,15,0
"1797",2012-04-13,"B3SA3",-0.03099610034,12.41802739,12.73997625,0,177973,"Sexta",2012,15,0
"1798",2012-04-16,"B3SA3",0.01287966285,12.57900182,12.53300913,1,128275,"Segunda",2012,16,0
"1799",2012-04-17,"B3SA3",0.01181294968,12.72847808,12.67098721,1,118162,"Terça",2012,16,0
"1800",2012-04-18,"B3SA3",0.008097210265,12.83196164,12.75147442,1,250130,"Quarta",2012,16,0
"1801",2012-04-19,"B3SA3",0.008920665751,12.94694337,12.78596894,1,139460,"Quinta",2012,16,0
"1802",2012-04-20,"B3SA3",-0.01341101909,12.77447077,12.99293607,0,109254,"Sexta",2012,16,0
"1803",2012-04-23,"B3SA3",-0.03760186219,12.30304566,12.61349634,0,162753,"Segunda",2012,17,0
"1804",2012-04-24,"B3SA3",0.006520749736,12.38353287,12.30304566,1,125483,"Terça",2012,17,0
"1805",2012-04-25,"B3SA3",0.007400588812,12.47551826,12.53300913,1,159355,"Quarta",2012,17,0
"1806",2012-04-26,"B3SA3",0.005514719854,12.5445073,12.42952556,1,185678,"Quinta",2012,17,0
"1807",2012-04-27,"B3SA3",-0.01850191537,12.31454383,12.62499451,0,125106,"Sexta",2012,17,0
"1808",2012-04-30,"B3SA3",-0.005446334615,12.24765701,12.28193217,0,84716,"Segunda",2012,18,0
"1809",2012-05-02,"B3SA3",0.0230531186,12.53328334,12.24765701,1,232712,"Quarta",2012,18,0
"1810",2012-05-03,"B3SA3",0.002730998547,12.5675585,12.5447084,1,164415,"Quinta",2012,18,0
"1811",2012-05-04,"B3SA3",-0.03233538061,12.16768164,12.49900818,0,167809,"Sexta",2012,18,0
"1812",2012-05-07,"B3SA3",0.01398624191,12.33905744,12.04200605,1,147254,"Segunda",2012,19,0
"1813",2012-05-08,"B3SA3",-0.01869213296,12.11055637,12.19053175,0,159967,"Terça",2012,19,0
"1814",2012-05-09,"B3SA3",-0.04042899002,11.63070414,11.93918058,0,247807,"Quarta",2012,19,0
"1815",2012-05-10,"B3SA3",-0.004923692869,11.57357887,11.71067951,0,147720,"Quinta",2012,19,0
"1816",2012-05-11,"B3SA3",0.01177638731,11.71067951,11.48217845,1,143205,"Sexta",2012,19,0
"1817",2012-05-14,"B3SA3",-0.043875432,11.20797717,11.64212919,0,153508,"Segunda",2012,20,0
"1818",2012-05-15,"B3SA3",0.00884899828,11.30759666,11.28447274,1,164631,"Terça",2012,20,0
"1819",2012-05-16,"B3SA3",-0.04389419351,10.82199435,11.43477822,0,240175,"Quarta",2012,20,0
"1820",2012-05-17,"B3SA3",-0.01724180649,10.63700299,10.82199435,0,149117,"Quinta",2012,20,0
"1821",2012-05-18,"B3SA3",-0.01092907046,10.5213834,10.66012691,0,207568,"Sexta",2012,20,0
"1822",2012-05-21,"B3SA3",0.04617030411,11.01854767,10.55606927,1,399378,"Segunda",2012,21,0
"1823",2012-05-22,"B3SA3",-0.02550616488,10.74106063,10.83355631,0,204081,"Terça",2012,21,0
"1824",2012-05-23,"B3SA3",0.009641210196,10.84511827,10.74106063,1,313434,"Quarta",2012,21,0
"1825",2012-05-24,"B3SA3",0.007434978541,10.92605199,10.96073787,1,256105,"Quinta",2012,21,0
"1826",2012-05-25,"B3SA3",0.006329134993,10.99542375,10.86824219,1,153273,"Sexta",2012,21,0
"1827",2012-05-28,"B3SA3",0.00628932894,11.0647955,11.09948138,1,65291,"Segunda",2012,22,0
"1828",2012-05-29,"B3SA3",0.01863407955,11.27291078,11.01854767,1,184712,"Terça",2012,22,0
"1829",2012-05-30,"B3SA3",-0.01550418657,11.09948138,11.07635746,0,173734,"Quarta",2012,22,0
"1830",2012-05-31,"B3SA3",-0.008815477417,11.00206418,10.99054369,0,313594,"Quinta",2012,22,0
"1831",2012-06-01,"B3SA3",-0.01264505779,10.86381834,10.78317494,0,162516,"Sexta",2012,22,0
"1832",2012-06-04,"B3SA3",0.01264505779,11.00206418,10.82925689,1,117807,"Segunda",2012,23,0
"1833",2012-06-05,"B3SA3",-0.003146305676,10.96750272,10.9790232,0,124458,"Terça",2012,23,0
"1834",2012-06-06,"B3SA3",0.04919024425,11.52048605,11.05966661,1,210076,"Quarta",2012,23,0
"1835",2012-06-08,"B3SA3",0.02858745682,11.85458014,11.35919924,1,192421,"Sexta",2012,23,0
"1836",2012-06-11,"B3SA3",-0.03058945957,11.49744508,11.79697771,0,158925,"Segunda",2012,24,0
"1837",2012-06-12,"B3SA3",0.03929778742,11.95826452,11.57808848,1,281072,"Terça",2012,24,0
"1838",2012-06-13,"B3SA3",0.03129700676,12.33844056,11.82001869,1,424119,"Quarta",2012,24,0
"1839",2012-06-14,"B3SA3",0.02033341772,12.59189125,12.37300202,1,355384,"Quinta",2012,24,0
"1840",2012-06-15,"B3SA3",-0.01753621311,12.37300202,12.59189125,0,274739,"Sexta",2012,24,0
"1841",2012-06-18,"B3SA3",-0.0312082064,11.99282598,12.25779716,0,265375,"Segunda",2012,25,0
"1842",2012-06-19,"B3SA3",-0.02037916233,11.75089577,12.02738744,0,313669,"Terça",2012,25,0
"1843",2012-06-20,"B3SA3",0,11.75089577,11.75089577,0,205555,"Quarta",2012,25,0
"1844",2012-06-21,"B3SA3",-0.05542980497,11.11726904,11.73937528,0,303020,"Quinta",2012,25,0
"1845",2012-06-22,"B3SA3",0.03462667734,11.50896556,11.1518305,1,199228,"Sexta",2012,25,0
"1846",2012-06-25,"B3SA3",-0.02431730772,11.2324739,11.3937607,0,108621,"Segunda",2012,26,0
"1847",2012-06-26,"B3SA3",0.02030526616,11.46288362,11.34767876,1,164769,"Terça",2012,26,0
"1848",2012-06-27,"B3SA3",-0.005037794009,11.40528119,11.52048605,0,123392,"Quarta",2012,26,0
"1849",2012-06-28,"B3SA3",0.01204833855,11.54352702,11.40528119,1,139976,"Quinta",2012,26,0
"1850",2012-06-29,"B3SA3",0.02189492985,11.79905895,11.81057023,1,163469,"Sexta",2012,26,0
"1851",2012-07-02,"B3SA3",0.03263245403,12.19044237,11.84510406,1,140957,"Segunda",2012,27,0
"1852",2012-07-03,"B3SA3",0.04252026833,12.71996112,12.30555514,1,335794,"Terça",2012,27,0
"1853",2012-07-04,"B3SA3",0.01526747217,12.91565283,12.66240473,1,121604,"Quarta",2012,27,0
"1854",2012-07-05,"B3SA3",0.01679226381,13.13436709,12.98472049,1,208866,"Quinta",2012,27,0
"1855",2012-07-06,"B3SA3",-0.02844636252,12.76600623,13.00774304,0,211124,"Sexta",2012,27,0
"1856",2012-07-10,"B3SA3",-0.008148528622,12.66240473,12.83507389,0,189234,"Terça",2012,28,0
"1857",2012-07-11,"B3SA3",0.00272356046,12.69693856,12.80054006,1,153312,"Quarta",2012,28,0
"1858",2012-07-12,"B3SA3",0.007226770447,12.78902878,12.48973558,1,224681,"Quinta",2012,28,0
"1859",2012-07-13,"B3SA3",0.01607177447,12.99623177,12.90414155,1,110331,"Sexta",2012,28,0
"1860",2012-07-16,"B3SA3",-0.0305779219,12.60484835,12.93867538,0,196894,"Segunda",2012,29,0
"1861",2012-07-17,"B3SA3",0.0136056521,12.7775175,12.70844984,1,204817,"Terça",2012,29,0
"1862",2012-07-18,"B3SA3",0.008075413985,12.881119,12.7775175,1,105986,"Quarta",2012,29,0
"1863",2012-07-19,"B3SA3",0.01946964158,13.13436709,12.84658516,1,141583,"Quinta",2012,29,0
"1864",2012-07-20,"B3SA3",-0.05032508392,12.48973558,12.85809644,0,266752,"Sexta",2012,29,0
"1865",2012-07-23,"B3SA3",-0.02709180172,12.15590854,12.31706642,0,151736,"Segunda",2012,30,0
"1866",2012-07-24,"B3SA3",0.01690181084,12.36311153,12.14439727,1,126582,"Terça",2012,30,0
"1867",2012-07-25,"B3SA3",0.005571045036,12.43217919,12.48973558,1,101207,"Quarta",2012,30,0
"1868",2012-07-26,"B3SA3",0.04525659155,13.00774304,12.58182579,1,203098,"Quinta",2012,30,0
"1869",2012-07-27,"B3SA3",0.05089498501,13.68690839,13.16890092,1,310628,"Sexta",2012,30,0
"1870",2012-07-30,"B3SA3",-0.00590469871,13.60632945,13.56028434,0,144372,"Segunda",2012,31,0
"1871",2012-07-31,"B3SA3",-0.03173675963,13.18128902,13.46783878,0,152397,"Terça",2012,31,0
"1872",2012-08-01,"B3SA3",0.01381714554,13.36468087,13.26152295,1,128744,"Quarta",2012,31,0
"1873",2012-08-02,"B3SA3",-0.02782788259,12.99789717,13.23859897,0,134211,"Quinta",2012,31,0
"1874",2012-08-03,"B3SA3",0.05323145022,13.70854058,13.36468087,1,228172,"Sexta",2012,31,0
"1875",2012-08-06,"B3SA3",0.00333890128,13.75438854,13.6856166,1,168496,"Segunda",2012,32,0
"1876",2012-08-07,"B3SA3",-0.01765493528,13.51368674,13.9263184,0,170390,"Terça",2012,32,0
"1877",2012-08-08,"B3SA3",-0.0008485362924,13.50222475,13.69707859,0,227735,"Quarta",2012,32,0
"1878",2012-08-09,"B3SA3",0.005924689346,13.58245869,13.49076276,1,220585,"Quinta",2012,32,0
"1879",2012-08-10,"B3SA3",0.002075298333,13.61067561,13.42533875,1,196643,"Sexta",2012,32,0
"1880",2012-08-13,"B3SA3",0,13.61067561,13.63384272,0,101027,"Segunda",2012,33,0
"1881",2012-08-14,"B3SA3",-0.01803397952,13.36742098,13.61067561,0,131293,"Terça",2012,33,0
"1882",2012-08-15,"B3SA3",0.01803397952,13.61067561,13.36742098,1,290237,"Quarta",2012,33,0
"1883",2012-08-16,"B3SA3",0.01855027894,13.86551379,13.72651115,1,203542,"Quinta",2012,33,0
"1884",2012-08-17,"B3SA3",-0.004185857893,13.80759602,13.93501511,0,136063,"Sexta",2012,33,0
"1885",2012-08-20,"B3SA3",0.01084699828,13.95818222,13.90026445,1,139776,"Segunda",2012,34,0
"1886",2012-08-21,"B3SA3",-0.007496911387,13.85393024,14.0624342,0,174004,"Terça",2012,34,0
"1887",2012-08-22,"B3SA3",-0.006711434612,13.76126181,13.911848,0,192037,"Quarta",2012,34,0
"1888",2012-08-23,"B3SA3",-0.01612253849,13.54117429,13.61067561,0,115329,"Quinta",2012,34,0
"1889",2012-08-24,"B3SA3",0.00597016699,13.62225916,13.42533875,1,125744,"Sexta",2012,34,0
"1890",2012-08-27,"B3SA3",0,13.62225916,13.52959073,0,139290,"Segunda",2012,35,0
"1891",2012-08-28,"B3SA3",-0.0206192872,13.34425387,13.51800718,0,181647,"Terça",2012,35,0
"1892",2012-08-29,"B3SA3",-0.03444048993,12.89249528,13.39058809,0,341863,"Quarta",2012,35,0
"1893",2012-08-30,"B3SA3",-0.01630470904,12.68399131,12.78824329,0,267406,"Quinta",2012,35,0
"1894",2012-08-31,"B3SA3",-0.02252531763,12.40147422,12.8167794,0,245959,"Sexta",2012,35,0
"1895",2012-09-03,"B3SA3",0.03832585854,12.88599693,12.55144553,1,166169,"Segunda",2012,36,0
"1896",2012-09-04,"B3SA3",0.0008948546392,12.89753319,12.75909813,1,141046,"Terça",2012,36,0
"1897",2012-09-05,"B3SA3",0.01509127617,13.09364952,13.01289574,1,194992,"Quarta",2012,36,0
"1898",2012-09-06,"B3SA3",0.03207904021,13.52049096,13.1513308,1,224204,"Quinta",2012,36,0
"1899",2012-09-10,"B3SA3",-0.01201731199,13.35898339,13.62431726,0,260162,"Segunda",2012,37,0
"1900",2012-09-11,"B3SA3",0,13.35898339,13.26669335,0,227212,"Terça",2012,37,0
"1901",2012-09-12,"B3SA3",0.001725625955,13.3820559,13.4858822,1,172588,"Quarta",2012,37,0
"1902",2012-09-13,"B3SA3",0.04054609439,13.93579614,13.3820559,1,550276,"Quinta",2012,37,0
"1903",2012-09-14,"B3SA3",0.03816947307,14.47800013,14.01654993,1,594590,"Sexta",2012,37,0
"1904",2012-09-17,"B3SA3",0.01188132794,14.65104396,14.47800013,1,375485,"Segunda",2012,38,0
"1905",2012-09-18,"B3SA3",0.01794819932,14.91637783,14.92791408,1,331503,"Terça",2012,38,0
"1906",2012-09-19,"B3SA3",-0.01010502185,14.76640651,14.99713161,0,246502,"Quarta",2012,38,0
"1907",2012-09-20,"B3SA3",-0.008630889203,14.6395077,14.61643519,0,198766,"Quinta",2012,38,0
"1908",2012-09-21,"B3SA3",-0.007117467784,14.53568141,14.68565272,0,208643,"Sexta",2012,38,0
"1909",2012-09-24,"B3SA3",0.03662271368,15.0778854,14.47800013,1,252139,"Segunda",2012,39,0
"1910",2012-09-25,"B3SA3",-0.0169757163,14.82408779,14.91637783,0,277544,"Terça",2012,39,0
"1911",2012-09-26,"B3SA3",-0.01095472613,14.66258021,14.75487026,0,237398,"Quarta",2012,39,0
"1912",2012-09-27,"B3SA3",-0.01266841967,14.47800013,14.66258021,0,204822,"Quinta",2012,39,0
"1913",2012-09-28,"B3SA3",-0.02987854746,14.05181709,14.18946754,0,390740,"Sexta",2012,39,0
"1914",2012-10-01,"B3SA3",0.0008159935108,14.06328796,13.87975402,1,252898,"Segunda",2012,40,0
"1915",2012-10-02,"B3SA3",0.0008153282082,14.07475883,14.10917144,1,336205,"Terça",2012,40,0
"1916",2012-10-03,"B3SA3",0.002442003707,14.10917144,14.14358406,1,257700,"Quarta",2012,40,0
"1917",2012-10-04,"B3SA3",0.0008126778114,14.12064232,14.10917144,1,300665,"Quinta",2012,40,0
"1918",2012-10-05,"B3SA3",0.007284532426,14.22388016,14.22388016,1,263570,"Sexta",2012,40,0
"1919",2012-10-08,"B3SA3",0.01996074254,14.51065193,14.21240928,1,193924,"Segunda",2012,41,0
"1920",2012-10-09,"B3SA3",-0.009531446258,14.37300148,14.57947716,0,127757,"Terça",2012,41,0
"1921",2012-10-10,"B3SA3",-0.01042929628,14.22388016,14.40741409,0,174860,"Quarta",2012,41,0
"1922",2012-10-11,"B3SA3",0.03797924803,14.77448197,14.33858887,1,178708,"Quinta",2012,41,0
"1923",2012-10-15,"B3SA3",0.003100777653,14.82036545,14.88919068,1,188009,"Segunda",2012,42,0
"1924",2012-10-16,"B3SA3",0.04391318713,15.48567598,14.82036545,1,319141,"Terça",2012,42,0
"1925",2012-10-17,"B3SA3",-0.005198674932,15.40537988,15.48567598,0,397394,"Quarta",2012,42,0
"1926",2012-10-18,"B3SA3",-0.002982850808,15.35949639,15.35949639,0,193924,"Quinta",2012,42,0
"1927",2012-10-19,"B3SA3",-0.009756174932,15.21037507,15.31361291,0,154394,"Sexta",2012,42,0
"1928",2012-10-22,"B3SA3",0.01050272218,15.37096726,15.15302071,1,189008,"Segunda",2012,43,0
"1929",2012-10-23,"B3SA3",-0.03030534952,14.91213242,15.29067117,0,189394,"Terça",2012,43,0
"1930",2012-10-24,"B3SA3",-0.01238405917,14.72859848,15.02684113,0,122605,"Quarta",2012,43,0
"1931",2012-10-25,"B3SA3",0.02689366845,15.13007897,14.91213242,1,169784,"Quinta",2012,43,0
"1932",2012-10-26,"B3SA3",0.006046881632,15.22184594,15.02684113,1,127107,"Sexta",2012,43,0
"1933",2012-10-29,"B3SA3",-0.006805319281,15.1186081,15.13007897,0,57121,"Segunda",2012,44,0
"1934",2012-10-30,"B3SA3",0.003030305325,15.16449158,15.13007897,1,95280,"Terça",2012,44,0
"1935",2012-10-31,"B3SA3",-0.0226641423,14.82466685,15.21238891,0,114699,"Quarta",2012,44,0
"1936",2012-11-01,"B3SA3",0.03774032796,15.39484635,14.92729916,1,136216,"Quinta",2012,44,0
"1937",2012-11-05,"B3SA3",-0.02247285581,15.05273865,15.23519609,0,365650,"Segunda",2012,45,0
"1938",2012-11-06,"B3SA3",0.04589998875,15.75976122,15.05273865,1,463156,"Terça",2012,45,0
"1939",2012-11-07,"B3SA3",-0.00726219605,15.64572533,15.63432174,0,167311,"Quarta",2012,45,0
"1940",2012-11-08,"B3SA3",-0.02958795722,15.18958173,15.73695404,0,236383,"Quinta",2012,45,0
"1941",2012-11-09,"B3SA3",-0.005269112666,15.1097566,15.2237925,0,229549,"Sexta",2012,45,0
"1942",2012-11-12,"B3SA3",-0.006056036671,15.01852788,15.25800327,0,113398,"Segunda",2012,46,0
"1943",2012-11-13,"B3SA3",-0.008387391923,14.89308839,14.93870275,0,213771,"Terça",2012,46,0
"1944",2012-11-14,"B3SA3",-0.01932800793,14.60799865,14.89308839,0,167422,"Quarta",2012,46,0
"1945",2012-11-16,"B3SA3",-0.008624122461,14.48255916,14.4369448,0,154736,"Sexta",2012,46,0
"1946",2012-11-19,"B3SA3",0.0101841852,14.63080583,14.5509807,1,141359,"Segunda",2012,47,0
"1947",2012-11-21,"B3SA3",-0.02286264344,14.30010172,14.69922736,0,220089,"Quarta",2012,47,0
"1948",2012-11-22,"B3SA3",0.005979473484,14.38586495,14.44340841,1,95345,"Quinta",2012,47,0
"1949",2012-11-23,"B3SA3",0.005584378313,14.4664258,14.39737364,1,128170,"Sexta",2012,47,0
"1950",2012-11-26,"B3SA3",0.0007952286728,14.47793449,14.38586495,1,117451,"Segunda",2012,48,0
"1951",2012-11-27,"B3SA3",-0.006379606986,14.38586495,14.4664258,0,123507,"Terça",2012,48,0
"1952",2012-11-28,"B3SA3",0.01666044088,14.62754748,14.27077803,1,235696,"Quarta",2012,48,0
"1953",2012-11-29,"B3SA3",0.01561311964,14.85772132,14.67358225,1,109704,"Quinta",2012,48,0
"1954",2012-11-30,"B3SA3",-0.01141897612,14.68902635,14.81486692,0,249730,"Sexta",2012,48,0
"1955",2012-12-03,"B3SA3",0.02385646037,15.04366795,14.7004664,1,124308,"Segunda",2012,49,0
"1956",2012-12-04,"B3SA3",-0.01919444726,14.75766666,15.04366795,0,177469,"Terça",2012,49,0
"1957",2012-12-05,"B3SA3",-0.01169603975,14.58606589,14.9864677,0,237216,"Quarta",2012,49,0
"1958",2012-12-06,"B3SA3",-0.0110411216,14.42590516,14.68902635,0,162507,"Quinta",2012,49,0
"1959",2012-12-07,"B3SA3",0.03353140652,14.91782739,14.43734522,1,168474,"Sexta",2012,49,0
"1960",2012-12-10,"B3SA3",0.02424361163,15.28390904,14.84918708,1,145221,"Segunda",2012,50,0
"1961",2012-12-11,"B3SA3",0.03240342401,15.78727131,15.3411093,1,259384,"Terça",2012,50,0
"1962",2012-12-12,"B3SA3",-0.008002952835,15.66143074,15.90167183,0,265926,"Quarta",2012,50,0
"1963",2012-12-13,"B3SA3",0.0007301935544,15.6728708,15.53559018,1,147772,"Quinta",2012,50,0
"1964",2012-12-14,"B3SA3",0.003642991254,15.73007105,15.6957509,1,192370,"Sexta",2012,50,0
"1965",2012-12-17,"B3SA3",-0.02280348902,15.37542945,15.718631,0,320075,"Segunda",2012,51,0
"1966",2012-12-18,"B3SA3",0.03077165864,15.85591162,15.50127002,1,158841,"Terça",2012,51,0
"1967",2012-12-19,"B3SA3",0.03125254358,16.3592739,15.86735167,1,375774,"Quarta",2012,51,0
"1968",2012-12-20,"B3SA3",-0.02334736404,15.98175219,16.21055323,0,381801,"Quinta",2012,51,0
"1969",2012-12-21,"B3SA3",-0.01369390769,15.76439121,15.73007105,0,117381,"Sexta",2012,51,0
"1970",2012-12-26,"B3SA3",0.01655309479,16.0275124,15.74151111,1,245706,"Quarta",2012,52,0
"1971",2012-12-27,"B3SA3",-0.01655309479,15.76439121,16.07327261,0,220683,"Quinta",2012,52,0
"1972",2012-12-28,"B3SA3",0.007970106044,15.89053711,15.77703327,1,191633,"Sexta",2012,52,0
"1973",2013-01-02,"B3SA3",0.007826436303,16.01539133,16.11754478,1,227551,"Quarta",2013,1,0
"1974",2013-01-03,"B3SA3",0,16.01539133,16.06079286,0,170659,"Quinta",2013,1,0
"1975",2013-01-04,"B3SA3",-0.01499492575,15.77703327,15.90188749,0,281393,"Sexta",2013,1,0
"1976",2013-01-07,"B3SA3",-0.008670574564,15.64082867,15.67487982,0,142543,"Segunda",2013,2,0
"1977",2013-01-08,"B3SA3",0.008670574564,15.77703327,15.49327368,1,254563,"Terça",2013,2,0
"1978",2013-01-09,"B3SA3",0.007168489447,15.89053711,15.93593864,1,168014,"Quarta",2013,2,0
"1979",2013-01-10,"B3SA3",-0.000714540897,15.87918673,15.9699898,0,282711,"Quinta",2013,2,0
"1980",2013-01-11,"B3SA3",0.000714540897,15.89053711,15.93593864,1,141402,"Sexta",2013,2,0
"1981",2013-01-14,"B3SA3",-0.00788817284,15.76568289,15.89053711,0,173058,"Segunda",2013,3,0
"1982",2013-01-15,"B3SA3",-0.02478260944,15.37976985,15.75433251,0,241105,"Terça",2013,3,0
"1983",2013-01-16,"B3SA3",-0.01113184039,15.20951409,15.28896678,0,225452,"Quarta",2013,3,0
"1984",2013-01-17,"B3SA3",0.02941388521,15.66352944,15.23221486,1,258822,"Quinta",2013,3,0
"1985",2013-01-18,"B3SA3",0.008658062756,15.79973404,15.72028136,1,160230,"Sexta",2013,3,0
"1986",2013-01-21,"B3SA3",0.0050161338,15.87918673,15.6862302,1,167633,"Segunda",2013,4,0
"1987",2013-01-22,"B3SA3",0,15.87918673,15.81108442,0,137156,"Terça",2013,4,0
"1988",2013-01-23,"B3SA3",-0.005734782793,15.78838366,15.78838366,0,434468,"Quarta",2013,4,0
"1989",2013-01-24,"B3SA3",-0.01960135349,15.4819233,15.78838366,0,145092,"Quinta",2013,4,0
"1990",2013-01-28,"B3SA3",-0.00588236989,15.39112023,15.5500256,0,125370,"Segunda",2013,5,0
"1991",2013-01-29,"B3SA3",0.02620237237,15.79973404,15.32301793,1,147235,"Terça",2013,5,0
"1992",2013-01-30,"B3SA3",-0.01447203261,15.57272637,15.67487982,0,884577,"Quarta",2013,5,0
"1993",2013-01-31,"B3SA3",0.007344552305,15.68752212,15.52997168,1,224282,"Quinta",2013,5,0
"1994",2013-02-01,"B3SA3",0.02759283657,16.12641262,15.68752212,1,279273,"Sexta",2013,5,0
"1995",2013-02-04,"B3SA3",-0.01973284608,15.81131175,15.94635498,0,222588,"Segunda",2013,6,0
"1996",2013-02-05,"B3SA3",0.02112754643,16.14891983,15.86757976,1,213664,"Terça",2013,6,0
"1997",2013-02-06,"B3SA3",-0.03330098717,15.6200005,16.11515902,0,225181,"Quarta",2013,6,0
"1998",2013-02-07,"B3SA3",-0.01670943343,15.36116764,15.58623969,0,242609,"Quinta",2013,6,0
"1999",2013-02-08,"B3SA3",-0.01550418654,15.12484198,15.25988522,0,179438,"Sexta",2013,6,0
"2000",2013-02-13,"B3SA3",0.01550418654,15.36116764,15.16985639,1,150103,"Quarta",2013,7,0
"2001",2013-02-14,"B3SA3",-0.01253241613,15.16985639,15.34991404,0,97018,"Quinta",2013,7,0
"2002",2013-02-15,"B3SA3",0.03068173465,15.64250771,15.16985639,1,225793,"Sexta",2013,7,0
"2003",2013-02-18,"B3SA3",-0.01085001602,15.47370367,15.52997168,0,209915,"Segunda",2013,8,0
"2004",2013-02-19,"B3SA3",-0.01612938195,15.22612441,15.48495727,0,172280,"Terça",2013,8,0
"2005",2013-02-20,"B3SA3",-0.02848768354,14.79848751,15.1923636,0,467045,"Quarta",2013,8,0
"2006",2013-02-21,"B3SA3",-0.01532597052,14.57341545,14.70845868,0,372731,"Quinta",2013,8,0
"2007",2013-02-22,"B3SA3",0.01836317859,14.84350192,14.66344427,1,268006,"Sexta",2013,8,0
"2008",2013-02-25,"B3SA3",0.00302801142,14.88851633,14.85475552,1,135754,"Segunda",2013,9,0
"2009",2013-02-26,"B3SA3",0.00301887024,14.93353074,14.84350192,1,135801,"Terça",2013,9,0
"2010",2013-02-27,"B3SA3",0.002258186884,14.96729155,14.91102353,1,130583,"Quarta",2013,9,0
"2011",2013-02-28,"B3SA3",0.002254587257,15.00107468,14.79971797,1,121277,"Quinta",2013,9,0
"2012",2013-03-01,"B3SA3",-0.01881877138,14.72141259,14.83327742,0,154481,"Sexta",2013,9,0
"2013",2013-03-04,"B3SA3",0.001518603214,14.74378556,14.68785314,1,229564,"Segunda",2013,10,0
"2014",2013-03-05,"B3SA3",0.01356463903,14.94514226,15.04582062,1,340355,"Terça",2013,10,0
"2015",2013-03-06,"B3SA3",0.04750619222,15.6722637,15.00107468,1,200871,"Quarta",2013,10,0
"2016",2013-03-07,"B3SA3",-0.01510276817,15.43734755,15.75056909,0,232241,"Quinta",2013,10,0
"2017",2013-03-08,"B3SA3",0.01510276817,15.6722637,15.32548271,1,131480,"Sexta",2013,10,0
"2018",2013-03-11,"B3SA3",0.006403437063,15.77294206,15.54921238,1,112899,"Segunda",2013,11,0
"2019",2013-03-12,"B3SA3",-0.01933465173,15.470907,15.6722637,0,166287,"Terça",2013,11,0
"2020",2013-03-13,"B3SA3",-0.02786103965,15.04582062,15.49327996,0,211179,"Quarta",2013,11,0
"2021",2013-03-14,"B3SA3",0.01841672684,15.32548271,15.32548271,1,205909,"Quinta",2013,11,0
