"","date","sentido_BBDC4","lag_fechamento_BBDC4","lag_abertura_BBDC4","lag_volume_BBDC4","lag_retorno_BBDC4","lag_value_BBDC4"
"125",2018-07-03,"1",22.18572076,21.99352808,12.5001740697841,-0.006019067299,46
"126",2018-07-04,"1",23.21341161,22.43572888,12.8268184737551,0.04528132553,40
"127",2018-07-05,"0",23.53953663,23.24686033,12.3279141013141,0.01395121894,59
"128",2018-07-06,"1",23.48936355,23.64824497,12.8333817942875,-0.002133713476,59
"129",2018-07-10,"0",23.55626099,23.41410393,12.5788630353017,0.00284394078,40
"130",2018-07-11,"0",23.24686033,23.69005587,13.049616324933,-0.01322156119,42
"131",2018-07-12,"1",23.15487635,23.03780583,12.7773148694776,-0.003964683525,51
"132",2018-07-13,"1",23.83221293,23.42246611,12.9672288804543,0.02883275009,41
"133",2018-07-16,"1",24.30885719,23.74859113,13.1126200651213,0.01980262727,32
"134",2018-07-17,"1",24.41756553,24.28377065,12.5672444633586,0.004461994716,32
"135",2018-07-18,"0",25.11998865,24.35903027,12.9487906378559,0.02836111762,62
"136",2018-07-19,"1",24.50118733,25.02800467,12.7949753540905,-0.02494231086,40
"137",2018-07-20,"1",24.81058799,24.11652705,12.9374111634641,0.01254891828,50
"138",2018-07-23,"0",25.67189253,25.66353035,13.6666079163958,0.03412622031,46
"139",2018-07-24,"1",25.37921623,25.40430277,12.9077657058168,-0.01146613712,46
"140",2018-07-25,"1",25.75551433,25.67189253,12.9082786705785,0.01471817248,57
"141",2018-07-26,"0",26.22379641,25.93112011,13.8015029073097,0.01801850552,41
"142",2018-07-27,"1",25.55482201,26.54992142,13.4235977018375,-0.02584123118,58
"143",2018-07-30,"1",25.83913613,25.76387651,13.1886734534115,0.0110642196,62
"144",2018-07-31,"0",26.03146627,25.92275793,12.5953643327984,0.007415800571,43
"145",2018-08-01,"1",25.44576444,25.83749419,12.7276453123928,-0.02275674473,47
"146",2018-08-02,"1",25.77915147,25.20405885,12.8167671334008,0.01301677996,29
"147",2018-08-03,"1",25.78663627,25.51976293,12.4609938947385,0.0002903011621,43
"148",2018-08-06,"0",26.7707317,25.94509231,13.4104478688747,0.03745280641,55
"149",2018-08-07,"0",26.58725628,26.85412962,12.5345091102172,-0.006877176185,44
"150",2018-08-08,"0",26.18694628,26.68733378,13.078492991256,-0.01517096102,37
"151",2018-08-09,"0",25.56146189,26.14524732,12.984961647535,-0.02417523055,37
